NSX, Description, New Price, Discount percent, Old Price, 
Nivea, Combo Lăn Khử Mùi Sáng Mịn Mờ Thâm 50ml & Hương Hoa Hồng Hokkaido 40ml, 191.000 ₫, 4%, 200.000 ₫, 
Parisian, Sữa Tắm Parisian Nước Hoa Nữ - Lux For Her 265ml, 71.000 ₫, 35%, 109.000 ₫, 
Purité By Prôvence, Sữa Dưỡng Thể Purité Mềm Mịn Hương Hoa Hồng 250ml, 109.000 ₫, 11%, 123.000 ₫, 
De Memoria, Sữa Tắm D​e M​emoria Sáng Da Hương Rose On Venus 300ml, 325.000 ₫, 41%, 550.000 ₫, 
Felina, Muối Tắm Tẩy Tế Bào Chết Felina Từ Hoa Mẫu Đơn 500g, 104.000 ₫, 26%, 140.000 ₫, 
Hatomugi, Sữa Tắm Hatomugi Dưỡng Ẩm, 80.000 ₫, 65%, 230.000 ₫, 
Dove, Smoothie Tẩy Da Chết Dove Hương Lựu Đỏ 298g, 149.000 ₫, 25%, 199.000 ₫, 
Cocoon, Túi Refill Tẩy Da Chết Toàn Thân Cocoon Sạch Da 600ml, 292.000 ₫, 10%, 325.000 ₫, 
Dove, Serum Ngăn Mùi Dove Giúp Da Sáng Mịn Đều Màu 40ml, 65.000 ₫, 33%, 97.000 ₫, 
EtiaXil, Lăn Khử Mùi EtiaXil Nhãn Xanh Cho Da Nhạy Cảm 15ml, 159.000 ₫, 50%, 320.000 ₫, 
Vaseline, Sữa Dưỡng Thể Vaseline Sáng Da Chuyên Sâu Ban Đêm 330ml, 113.000 ₫, 25%, 150.000 ₫, 
Vaseline, Combo 2 Sữa Dưỡng Thể Vaseline Sáng Mịn Da 330ml, 225.000 ₫, 25%, 300.000 ₫, 
Vaseline, Serum Dưỡng Thể Vaseline Chống Nắng Sáng Da 300ml (Mới), 136.000 ₫, 33%, 203.000 ₫, 
Cocoon, Tẩy Da Chết Toàn Thân Cocoon Cà Phê Đắk Lắk 200ml, 100.000 ₫, 20%, 125.000 ₫, 
Dove, Smoothie Tẩy Da Chết Dove Hương Hoa Anh Đào 298g, 149.000 ₫, 25%, 199.000 ₫, 
Cocoon, Combo Cocoon Tẩy Da Chết Cho Mặt & Toàn Thân Từ Cà Phê Đắk Lắk (200ml+150ml), 221.000 ₫, 24%, 290.000 ₫, 
Lifebuoy, Sữa Tắm Lifebuoy Detox Matcha & Khổ Qua 800g, 153.000 ₫, 22%, 195.000 ₫, 
Dove, Serum Ngăn Mùi Dove Giúp Mờ Thâm Thu Nhỏ Lỗ Chân Lông 40ml, 65.000 ₫, 33%, 97.000 ₫, 
Vaseline, Sữa Dưỡng Thể Vaseline Gluta-Hya Nâng Tông Tức Thì 300ml, 134.000 ₫, 31%, 195.000 ₫, 
Nivea, Sữa Dưỡng Thể Nivea Sáng Da Ban Đêm Từ 8 Super Food 350ml, 99.000 ₫, 29%, 139.000 ₫, 
Tesori d'Oriente, Sữa Tắm Nước Hoa Tesori d'Oriente Hương Ayurveda 250ml, 148.000 ₫, 15%, 175.000 ₫, 
Purité By Prôvence, Sữa Tắm Purité Dưỡng Da Mềm Mịn Hương Hoa Hồng 250ml, 68.000 ₫, 12%, 77.000 ₫, 
Romano, Tắm Gội 2 Trong 1 Romano Hương Nước Hoa Attitude 650g, 133.000 ₫, 24%, 175.000 ₫, 
Acnes, Xà Phòng Acnes Hỗ Trợ Kháng Khuẩn Và Ngăn Ngừa Mụn 75g, 59.000 ₫, 13%, 68.000 ₫, 
Nivea, Lăn Khử Mùi Nivea Men Khô Thoáng Da Vượt Trội 50ml, 43.000 ₫, 40%, 72.000 ₫, 
Chinoshio, Xà Phòng Chinoshio Dokudami Cho Mặt & Toàn Thân 130g, 47.000 ₫, 20%, 59.000 ₫, 
Romano, Lăn Khử Mùi Romano Hương Nước Hoa Gentleman 50ml, 45.000 ₫, 31%, 65.000 ₫, 
EtiaXil, Lăn Khử Mùi Etiaxil Ngăn Mồ Hôi Chuyên Biệt 50ml, 209.000 ₫, 16%, 249.000 ₫, 
Malissa Kiss, Sữa Dưỡng Thể Malissa Kiss Sáng Da #Lost In Paradise 226g, 188.000 ₫, 1%, 189.000 ₫, 
Eveline, Kem Tẩy Lông Eveline Từ Lô Hội Cho Da Nhạy Cảm 125ml, 119.000 ₫, 30%, 169.000 ₫, 
Vichy, Combo Vichy Lăn Khử Mùi 50ml + Xịt Khoáng Dưỡng Da 50ml, 309.000 ₫, 20%, 387.000 ₫, 
Milaganics, Bột Yến Mạch Milaganics Ngăn Ngừa Lão Hóa & Mụn 100g (Túi), 14.000 ₫, 56%, 32.000 ₫, 
Frudia, Kem Dưỡng Da Tay Frudia Chiết Xuất Bưởi 30ml, 49.000 ₫, 32%, 72.000 ₫, 
Frudia, Kem Dưỡng Da Tay Frudia Chiết Xuất Quả Mọng 30ml, 49.000 ₫, 32%, 72.000 ₫, 
Nivea, Sáp Khử Mùi Nivea Men Cho Nam Mát Lạnh 50ml, 76.000 ₫, 30%, 109.000 ₫, 
Romano, Sữa Tắm Romano Hương Nước Hoa Classic 650g, 136.000 ₫, 22%, 175.000 ₫, 
X-Men For Boss, Lăn Khử Mùi X-Men For Boss Intense Hương Trầm Nội Lực 50ml, 60.000 ₫, 24%, 79.000 ₫, 
Enchanteur, Xịt Khử Mùi Enchanteur Hương Nước Hoa Charming 150ml, 95.000 ₫, 1%, 96.000 ₫, 
Byphasse, Kem Tẩy Lông Byphasse Chiết Xuất Tơ Tằm 125ml, 119.000 ₫, 37%, 190.000 ₫, 
Malissa Kiss, Dưỡng Thể Chống Nắng Malissa Kiss Hương Nước Hoa Hottie 200g, 142.000 ₫, 25%, 189.000 ₫, 
De Memoria, Bộ Sữa Tắm Và Dưỡng Thể De Memoria Hương Rose On Venus 2x300ml, 590.000 ₫, 46%, 1.100.000 ₫, 
australis, Kem Chống Nắng Australis Phổ Rộng Hương Trái Thơm 125ml, 290.000 ₫, 20%, 363.000 ₫, 
Refre, Lăn Khử Mùi Refre Natural Chiết Xuất Hương Gỗ 40ml, 50.000 ₫, 19%, 62.000 ₫, 
Tree Hut, Tẩy Tế Bào Chết Toàn Thân Tree Hut Vitamin C 510g, 382.000 ₫, 13%, 440.000 ₫, 
Romano, Xịt Khử Mùi Romano Hương Nước Hoa Classic 150ml, 86.000 ₫, 14%, 100.000 ₫, 
Organic Shop, Tẩy Da Chết Toàn Thân Organic Shop Hương Mâm Xôi 250ml, 109.000 ₫, 36%, 169.000 ₫, 
Deou, Sữa Tắm Rohto Deou Làm Sạch, 225.000 ₫, 20%, 280.000 ₫, 
Enchanteur, Lăn Khử Mùi Enchanteur Sáng Da Sensation 50ml, 77.000 ₫, 14%, 90.000 ₫, 
Cathy Doll, Sữa Dưỡng Thể Cathy Doll Dưỡng Sáng, 159.000 ₫, not available, not available, 
Enchanteur, Sữa Tắm Enchanteur Dưỡng Da Thiên Nhiên Hoa Hồng 510g, 130.000 ₫, 17%, 156.000 ₫, 
Refre, Lăn Khử Mùi Refre Whitening Perfume Hương Phấn Thơm 40ml, 48.000 ₫, 19%, 59.000 ₫, 
Nivea, Xịt Khử Mùi Nivea Serum Dưỡng Sáng Da Hương Hoa Lily 150ml, 121.000 ₫, 3%, 125.000 ₫, 
Malissa Kiss, Sữa Dưỡng Thể Malissa Kiss Sáng Da #Sweet Poison 226g, 156.000 ₫, 17%, 189.000 ₫, 
Enchanteur, Sáp Khử Mùi Enchanteur Sáng Da Delightful 40g, 72.000 ₫, 14%, 84.000 ₫, 
Nerman, Combo Nerman Dung Dịch Vệ Sinh Nam Sanda Perfume + Xịt Thơm Miệng Cool Smile, 269.000 ₫, 3%, 278.000 ₫, 
St.Ives, Sữa Tắm St.Ives Tẩy Tế Bào Chết Hương Mơ 473ml, 150.000 ₫, not available, not available, 
St.Ives, Sữa Tắm St.Ives Dưỡng Ẩm Da Yến Mạch & Bơ Hạt Mỡ 473ml, 128.000 ₫, 15%, 150.000 ₫, 
Felina, Kem Tắm Tẩy Tế Bào Chết Felina Cà Phê & Tinh Dầu Dừa 400g, 175.000 ₫, 16%, 209.000 ₫, 
Cathy Doll, Kem Chống Nắng Cathy Doll Sáng Da SPF50/PA+++ 138ml, 159.000 ₫, not available, not available, 
Nuxe, [HSD 05/2024] Gel Rửa Mặt & Tắm Toàn Thân Nuxe Cho Da Khô, 250.000 ₫, 60%, 625.000 ₫, 
Hatomugi, Sữa Tắm Hatomugi Dưỡng Ẩm, 80.000 ₫, 65%, 230.000 ₫, 
Dove, Smoothie Tẩy Da Chết Dove Hương Lựu Đỏ 298g, 149.000 ₫, 25%, 199.000 ₫, 
Cocoon, Túi Refill Tẩy Da Chết Toàn Thân Cocoon Sạch Da 600ml, 292.000 ₫, 10%, 325.000 ₫, 
Dove, Serum Ngăn Mùi Dove Giúp Da Sáng Mịn Đều Màu 40ml, 65.000 ₫, 33%, 97.000 ₫, 
EtiaXil, Lăn Khử Mùi EtiaXil Nhãn Xanh Cho Da Nhạy Cảm 15ml, 159.000 ₫, 50%, 320.000 ₫, 
Vaseline, Sữa Dưỡng Thể Vaseline Sáng Da Chuyên Sâu Ban Đêm 330ml, 113.000 ₫, 25%, 150.000 ₫, 
Vaseline, Combo 2 Sữa Dưỡng Thể Vaseline Sáng Mịn Da 330ml, 225.000 ₫, 25%, 300.000 ₫, 
Vaseline, Serum Dưỡng Thể Vaseline Chống Nắng Sáng Da 300ml (Mới), 136.000 ₫, 33%, 203.000 ₫, 
Cocoon, Tẩy Da Chết Toàn Thân Cocoon Cà Phê Đắk Lắk 200ml, 100.000 ₫, 20%, 125.000 ₫, 
Dove, Smoothie Tẩy Da Chết Dove Hương Hoa Anh Đào 298g, 149.000 ₫, 25%, 199.000 ₫, 
Cocoon, Combo Cocoon Tẩy Da Chết Cho Mặt & Toàn Thân Từ Cà Phê Đắk Lắk (200ml+150ml), 221.000 ₫, 24%, 290.000 ₫, 
Lifebuoy, Sữa Tắm Lifebuoy Detox Matcha & Khổ Qua 800g, 153.000 ₫, 22%, 195.000 ₫, 
Dove, Serum Ngăn Mùi Dove Giúp Mờ Thâm Thu Nhỏ Lỗ Chân Lông 40ml, 65.000 ₫, 33%, 97.000 ₫, 
Vaseline, Sữa Dưỡng Thể Vaseline Gluta-Hya Nâng Tông Tức Thì 300ml, 134.000 ₫, 31%, 195.000 ₫, 
Nivea, Sữa Dưỡng Thể Nivea Sáng Da Ban Đêm Từ 8 Super Food 350ml, 99.000 ₫, 29%, 139.000 ₫, 
Purité By Prôvence, Sữa Tắm Purité Dưỡng Da Mềm Mịn Hương Hoa Linh Lan 850ml, 202.000 ₫, 18%, 245.000 ₫, 
X-Men For Boss, Sữa Tắm X-Men For Boss Intense Hương Trầm Nội Lực 650g, 166.000 ₫, 22%, 213.000 ₫, 
Olay, Sữa Tắm Olay Dưỡng Ẩm Da Với Sữa Hạnh Nhân 650ml, 139.000 ₫, 27%, 190.000 ₫, 
Dove, Combo Dove Sữa Tắm Dưỡng Thể Hương Vanilla 500g + Smoothie Tẩy Da Chết Hương Dừa 298g, 338.000 ₫, 14%, 392.000 ₫, 
Naris Cosmetics, Sữa Tắm Naris Dưỡng Ẩm Da Hương Cam Quýt 550ml, 475.000 ₫, 20%, 595.000 ₫, 
Malissa Kiss, Sữa Dưỡng Thể Malissa Kiss Sáng Da #Call Me Maybe 226g, 188.000 ₫, 1%, 189.000 ₫, 
Enchanteur, Sữa Tắm Enchanteur Dưỡng Da Thiên Nhiên Hoa Iris 510g, 134.000 ₫, 14%, 156.000 ₫, 
Felina, Kem Tắm Tẩy Tế Bào Chết Felina Cà Phê & Tinh Chất Sữa 400g, 166.000 ₫, 21%, 209.000 ₫, 
Argussy, Muối Tắm Argussy Tẩy Tế Bào Chết Hương Sữa Bò 300g, 32.000 ₫, not available, not available, 
Cathy Doll, Sữa Dưỡng Thể Cathy Doll Hương Nước Hoa White Moon 150ml, 165.000 ₫, 8%, 179.000 ₫, 
Felina, Kem Dưỡng Toàn Thân Felina Sáng Da Từ Tinh Chất Sữa 250g, 247.000 ₫, 1%, 249.000 ₫, 
Bioderma, Dầu Tắm Bioderma Làm Sạch & Làm Dịu Da Khô, 329.000 ₫, 10%, 365.000 ₫, 
Cocoon, Combo 2 Tẩy Da Chết Toàn Thân Cocoon Đường Thốt Nốt An Giang 200ml, 280.000 ₫, 15%, 330.000 ₫, 
Cathy Doll, Sữa Dưỡng Thể Cathy Doll Nước Hoa Merry Go Round 150ml, 179.000 ₫, not available, not available, 
CeraVe, [Mini] Sữa Dưỡng Thể CeraVe Cho Da Khô Đến Rất Khô 20ml, 25.000 ₫, 39%, 41.000 ₫, 
HASI, Kem Dưỡng Tay Hasi Thảo Mộc Dưỡng Sáng Da Tay & Móng 80g, 48.000 ₫, 20%, 60.000 ₫, 
Vaseline, Sữa Dưỡng Thể Vaseline Dịu Mát Sáng Da 200ml, 79.000 ₫, 19%, 98.000 ₫, 
Tree Hut, Tẩy Tế Bào Chết Toàn Thân Tree Hut Hoa Hồng 510g, 320.000 ₫, 27%, 440.000 ₫, 
Jmella, Sữa Tắm Jmella Hương Cam Quýt Và Mẫu Đơn Sang Trọng 500ml, 119.000 ₫, 30%, 170.000 ₫, 
X-Men, Tắm Gội Nước Hoa X-Men Fire 2in1 Thơm Lâu Sạch Sâu 650g, 158.000 ₫, 18%, 193.000 ₫, 
HASI, Sữa Tắm Hasi Kokeshi Sữa Bò & Ngọc Trai Sáng Mịn Da 600ml, 85.000 ₫, 35%, 130.000 ₫, 
Enchanteur, Lăn Khử Mùi Enchanteur Hương Nước Hoa Charming 50ml, 62.000 ₫, 27%, 84.500 ₫, 
Argussy, Muối Tắm Argussy Tẩy Tế Bào Chết Sáng Da Hương Cam 300g, 32.000 ₫, 14%, 37.000 ₫, 
Romano, Lăn Khử Mùi Romano Hương Nước Hoa Classic 50ml, 56.000 ₫, 14%, 65.000 ₫, 
Cathy Doll, Tẩy Tế Bào Chết Toàn Thân Cathy Doll Sáng Da Sữa Bò 320ml, 129.000 ₫, not available, not available, 
Romano, Xịt Khử Mùi Romano Hương Nước Hoa Force 150ml, 77.000 ₫, 23%, 100.000 ₫, 
CeraVe, Combo CeraVe Sữa Dưỡng Ẩm Ban Đêm 52ml + Sữa Dưỡng Thể Da Khô 20ml, 305.000 ₫, 12%, 346.000 ₫, 
Romano, Lăn Khử Mùi Romano Hương Nước Hoa Attitude 50ml, 49.000 ₫, 25%, 65.000 ₫, 
Refre, Lăn Khử Mùi Refre Natural Hương Hồng Mộc Lan 40ml, 50.000 ₫, 19%, 62.000 ₫, 
Enchanteur, Lăn Khử Mùi Enchanteur Sáng Da Delightful 50ml, 77.000 ₫, 14%, 90.000 ₫, 
Nivea, Sữa Dưỡng Thể Nivea Dưỡng Ẩm Da Chuyên Sâu 400ml, 135.000 ₫, 3%, 139.000 ₫, 
Refre, Lăn Khử Mùi Refre Whitening Perfume Hương Thanh Nhã 40ml, 48.000 ₫, 19%, 59.000 ₫, 
Bioré, Serum Chống Nắng Dưỡng Thể Bioré Dưỡng Ẩm Vượt Trội 50ml, 64.000 ₫, 19%, 79.000 ₫, 
Bioré, Gel Chống Nắng Bioré Màng Nước Dưỡng Ẩm Hương Hoa Mẫu Đơn 90ml, 172.000 ₫, 25%, 230.000 ₫, 
Enchanteur, Xịt Khử Mùi Enchanteur Hương Nước Hoa Delightful 150ml, 95.000 ₫, 1%, 96.000 ₫, 
Tesori d'Oriente, Sữa Tắm Nước Hoa Tesori d'Oriente Hoàng Gia Yemen 250ml, 169.000 ₫, 3%, 175.000 ₫, 
Old Spice, Sáp Khử Mùi Old Spice Hương Pure Sport Năng Động 85g (Trắng), 167.000 ₫, not available, not available, 
Frudia, Kem Dưỡng Da Tay Frudia Chiết Xuất Cam Quýt 30ml, 49.000 ₫, 32%, 72.000 ₫, 
Jmella, Sữa Tắm Jmella Hương Vải Và Huệ Trắng Phương Đông 500ml, 119.000 ₫, 30%, 170.000 ₫, 
Romano, Tắm Gội 2 Trong 1 Romano Hương Nước Hoa Force 650g, 144.000 ₫, 18%, 175.000 ₫, 
Hatomugi, Sữa Tắm Hatomugi Dưỡng Ẩm, 80.000 ₫, 65%, 230.000 ₫, 
Dove, Smoothie Tẩy Da Chết Dove Hương Lựu Đỏ 298g, 149.000 ₫, 25%, 199.000 ₫, 
Cocoon, Túi Refill Tẩy Da Chết Toàn Thân Cocoon Sạch Da 600ml, 292.000 ₫, 10%, 325.000 ₫, 
Dove, Serum Ngăn Mùi Dove Giúp Da Sáng Mịn Đều Màu 40ml, 65.000 ₫, 33%, 97.000 ₫, 
EtiaXil, Lăn Khử Mùi EtiaXil Nhãn Xanh Cho Da Nhạy Cảm 15ml, 159.000 ₫, 50%, 320.000 ₫, 
Vaseline, Sữa Dưỡng Thể Vaseline Sáng Da Chuyên Sâu Ban Đêm 330ml, 113.000 ₫, 25%, 150.000 ₫, 
Vaseline, Combo 2 Sữa Dưỡng Thể Vaseline Sáng Mịn Da 330ml, 225.000 ₫, 25%, 300.000 ₫, 
Vaseline, Serum Dưỡng Thể Vaseline Chống Nắng Sáng Da 300ml (Mới), 136.000 ₫, 33%, 203.000 ₫, 
Cocoon, Tẩy Da Chết Toàn Thân Cocoon Cà Phê Đắk Lắk 200ml, 100.000 ₫, 20%, 125.000 ₫, 
Dove, Smoothie Tẩy Da Chết Dove Hương Hoa Anh Đào 298g, 149.000 ₫, 25%, 199.000 ₫, 
Cocoon, Combo Cocoon Tẩy Da Chết Cho Mặt & Toàn Thân Từ Cà Phê Đắk Lắk (200ml+150ml), 221.000 ₫, 24%, 290.000 ₫, 
Lifebuoy, Sữa Tắm Lifebuoy Detox Matcha & Khổ Qua 800g, 153.000 ₫, 22%, 195.000 ₫, 
Dove, Serum Ngăn Mùi Dove Giúp Mờ Thâm Thu Nhỏ Lỗ Chân Lông 40ml, 65.000 ₫, 33%, 97.000 ₫, 
Vaseline, Sữa Dưỡng Thể Vaseline Gluta-Hya Nâng Tông Tức Thì 300ml, 134.000 ₫, 31%, 195.000 ₫, 
Nivea, Sữa Dưỡng Thể Nivea Sáng Da Ban Đêm Từ 8 Super Food 350ml, 99.000 ₫, 29%, 139.000 ₫, 
Nerman, Combo 2 Sữa Tắm Gội Nerman Hương Nước Hoa Cao Cấp 350ml, 401.000 ₫, 4%, 418.000 ₫, 
Nerman, [Mini] Dung Dịch Vệ Sinh Nam Giới Nerman - Sanda Perfume 30g, 40.000 ₫, not available, not available, 
Nivea, Xịt Khử Mùi Nivea Men Mát Lạnh Thơm Sảng Khoái 150ml, 112.000 ₫, 3%, 115.000 ₫, 
Nivea, Combo 2 Lăn Khử Mùi Nivea Ngọc Trai Dưỡng Da Sáng Mịn 50ml, 176.000 ₫, 4%, 184.000 ₫, 
OXY, Bộ Sản Phẩm OXY Làm Sạch Sâu, 198.000 ₫, 10%, 220.000 ₫, 
X-Men For Boss, Tắm Gội X-Men For Boss Intense 2in1 Hương Trầm Nội Lực 850g, 198.000 ₫, 20%, 248.000 ₫, 
Jmella, Kem Dưỡng Da Tay Jmella Hương Vải Và Huệ Trắng 50ml, 88.000 ₫, 30%, 125.000 ₫, 
Frudia, Kem Dưỡng Da Tay Frudia Chiết Xuất Xoài 30ml, 49.000 ₫, 32%, 72.000 ₫, 
HASI, Sữa Tắm Hasi Kokeshi Nha Đam & Olive Ẩm Mịn Da 600ml, 85.000 ₫, 35%, 130.000 ₫, 
Nerman, Combo Nerman Black Panther Sữa Tắm Gội 2in1 350g + Sữa Rửa Mặt 100g, 379.000 ₫, 7%, 408.000 ₫, 
Malissa Kiss, Sữa Dưỡng Thể Malissa Kiss Sáng Da #Sweet Vanilla 226g, 142.000 ₫, 25%, 189.000 ₫, 
Felina, Gel Tẩy Tế Bào Chết Felina Chiết Xuất Quả Bơ 300ml, 104.000 ₫, 31%, 150.000 ₫, 
Nivea, Xịt Khử Mùi Nivea Men Than Hoạt Tính Hương Rừng 150ml, 98.000 ₫, 22%, 125.000 ₫, 
Curél, Sữa Tắm Toàn Thân Curél Cấp Ẩm Chuyên Sâu 420ml, 247.000 ₫, 27%, 339.000 ₫, 
Bio-Oil, Sữa Dưỡng Thể Bio-Oil Dưỡng Ẩm Toàn Thân 175ml, 180.000 ₫, 25%, 240.000 ₫, 
Enchanteur, Xịt Khử Mùi Enchanteur Hương Nước Hoa Sensation 150ml, 95.000 ₫, 1%, 96.000 ₫, 
Cathy Doll, Sữa Dưỡng Thể Cathy Doll Hương Sweet Dew 150ml, 179.000 ₫, not available, not available, 
Organic Shop, Tẩy Da Chết Toàn Thân Organic Shop Hoa Hồng & Muối 250ml, 89.000 ₫, 47%, 169.000 ₫, 
Organic Shop, Tẩy Da Chết Toàn Thân Organic Shop Hương Cà Phê 250ml, 79.000 ₫, 53%, 169.000 ₫, 
Malissa Kiss, Dưỡng Thể Chống Nắng Malissa Kiss Hương Nước Hoa Sweetie 200g, 142.000 ₫, 25%, 189.000 ₫, 
Romano, Sữa Tắm Romano Hương Nước Hoa Attitude 650g, 146.000 ₫, 17%, 175.000 ₫, 
YOKO, Muối Tắm Yoko Tẩy Tế Bào Chết Làm Sáng Da 220g, 69.000 ₫, 19%, 85.000 ₫, 
X-Men, Tắm Gội Nước Hoa X-Men Wood 2in1 Thơm Lâu Sạch Sâu 650g, 153.000 ₫, 21%, 193.000 ₫, 
Milaganics, Tẩy Tế Bào Chết Toàn Thân Milaganics Muối Hồng 250g, 108.000 ₫, 36%, 170.000 ₫, 
Tesori d'Oriente, Sữa Tắm Nước Hoa Tesori d'Oriente Hương Ayurveda 500ml, 219.000 ₫, 20%, 275.000 ₫, 
Nivea, Xịt Khử Mùi Nivea Shaveless Ngọc Trai Đẹp Quyến Rũ 150ml, 97.000 ₫, 10%, 108.000 ₫, 
HASI, Lotion Dưỡng Thể Hasi Sáng Da Chiết Xuất Cam, 112.000 ₫, 10%, 124.000 ₫, 
Malissa Kiss, Sữa Dưỡng Thể Malissa Kiss Sáng Da #Fresh Escape 226g, 95.000 ₫, 50%, 189.000 ₫, 
COW, Sữa Tắm Cow Bouncia Sữa Bò Tươi Hương Hoa Cỏ 500ml, 95.000 ₫, 47%, 179.000 ₫, 
Tesori d'Oriente, Sữa Tắm Nước Hoa Tesori d'Oriente Tinh Dầu Macca 500ml, 224.000 ₫, 19%, 275.000 ₫, 
Cocoon, Combo Cocoon Tẩy Da Chết Toàn Thân Từ Cà Phê Đắk Lắk, 360.000 ₫, 20%, 450.000 ₫, 
Curél, Gel Dưỡng Toàn Thân Curél Cấp Ẩm Chuyên Sâu 220ml, 264.000 ₫, 40%, 441.000 ₫, 
Double Rich, Sữa Tắm Double Rich Blooming Love Hương Hoa Anh Đào 550g, 98.000 ₫, 15%, 115.000 ₫, 
Acnes, Bộ Sản Phẩm Acnes Chăm Sóc Mụn Cho Da Khô, 108.000 ₫, 1%, 109.000 ₫, 
Bioderma, Gel Tắm Bioderma Dịu Nhẹ Cho Da Thường & Khô Nhạy Cảm 100ml, 216.000 ₫, 10%, 240.000 ₫, 
Romano, Tắm Gội 2 Trong 1 Romano Vip Hương Passion 650g, 196.000 ₫, not available, not available, 
Nivea, Sáp Khử Mùi Nivea Men Cho Nam Phân Tử Bạc 50ml, 80.000 ₫, 27%, 109.000 ₫, 
Argussy, Muối Tắm Argussy Tẩy Tế Bào Chết Hương Cà Phê 280g, 32.000 ₫, 14%, 37.000 ₫, 
Tree Hut, Tẩy Tế Bào Chết Toàn Thân Tree Hut Vanilla & Dầu Monoi 510g, 320.000 ₫, 27%, 440.000 ₫, 
Nivea, Lăn Khử Mùi Nivea Men Than Hoạt Tính Hương Rừng 50ml, 86.000 ₫, 10%, 96.000 ₫, 
Hatomugi, Sữa Tắm Hatomugi Dưỡng Ẩm, 80.000 ₫, 65%, 230.000 ₫, 
Dove, Smoothie Tẩy Da Chết Dove Hương Lựu Đỏ 298g, 149.000 ₫, 25%, 199.000 ₫, 
Cocoon, Túi Refill Tẩy Da Chết Toàn Thân Cocoon Sạch Da 600ml, 292.000 ₫, 10%, 325.000 ₫, 
Dove, Serum Ngăn Mùi Dove Giúp Da Sáng Mịn Đều Màu 40ml, 65.000 ₫, 33%, 97.000 ₫, 
EtiaXil, Lăn Khử Mùi EtiaXil Nhãn Xanh Cho Da Nhạy Cảm 15ml, 159.000 ₫, 50%, 320.000 ₫, 
Vaseline, Sữa Dưỡng Thể Vaseline Sáng Da Chuyên Sâu Ban Đêm 330ml, 113.000 ₫, 25%, 150.000 ₫, 
Vaseline, Combo 2 Sữa Dưỡng Thể Vaseline Sáng Mịn Da 330ml, 225.000 ₫, 25%, 300.000 ₫, 
Vaseline, Serum Dưỡng Thể Vaseline Chống Nắng Sáng Da 300ml (Mới), 136.000 ₫, 33%, 203.000 ₫, 
Cocoon, Tẩy Da Chết Toàn Thân Cocoon Cà Phê Đắk Lắk 200ml, 100.000 ₫, 20%, 125.000 ₫, 
Dove, Smoothie Tẩy Da Chết Dove Hương Hoa Anh Đào 298g, 149.000 ₫, 25%, 199.000 ₫, 
Cocoon, Combo Cocoon Tẩy Da Chết Cho Mặt & Toàn Thân Từ Cà Phê Đắk Lắk (200ml+150ml), 221.000 ₫, 24%, 290.000 ₫, 
Lifebuoy, Sữa Tắm Lifebuoy Detox Matcha & Khổ Qua 800g, 153.000 ₫, 22%, 195.000 ₫, 
Dove, Serum Ngăn Mùi Dove Giúp Mờ Thâm Thu Nhỏ Lỗ Chân Lông 40ml, 65.000 ₫, 33%, 97.000 ₫, 
Vaseline, Sữa Dưỡng Thể Vaseline Gluta-Hya Nâng Tông Tức Thì 300ml, 134.000 ₫, 31%, 195.000 ₫, 
Nivea, Sữa Dưỡng Thể Nivea Sáng Da Ban Đêm Từ 8 Super Food 350ml, 99.000 ₫, 29%, 139.000 ₫, 
Deou, Sữa Tắm Rohto Deou Làm Sạch, 213.000 ₫, 24%, 280.000 ₫, 
KAI, Dao Cạo Cho Nữ KAI Dành Cho Cơ Thể Cán Chữ T (3 Cây), 49.000 ₫, 6%, 52.000 ₫, 
X-Men For Boss, Lăn Khử Mùi X-Men For Boss Legend Hương Tinh Tế 50ml, 63.000 ₫, 20%, 79.000 ₫, 
Vaseline, Sáp Dưỡng Ẩm Vaseline Pure Petroleum Jelly 100ml, 104.000 ₫, not available, not available, 
Enchanteur, Xà Bông Cục Enchanteur Hương Nước Hoa Charming 90g, 18.000 ₫, 18%, 22.000 ₫, 
Nerman, Combo 2 Dung Dịch Vệ Sinh Nam Giới Nerman Sauvage Perfume 100ml, 209.000 ₫, 4%, 218.000 ₫, 
De Memoria, Dưỡng Thể De Memoria Sáng Da Hương Rose On Venus 300ml, 298.000 ₫, 46%, 550.000 ₫, 
Angel's Liquid, Lăn Nách Angel’s Liquid Mờ Thâm, 369.000 ₫, 26%, 499.000 ₫, 
Caryophy, Combo Caryophy Xịt Giảm Mụn Toàn Thân 150ml + Serum Giảm Mụn Mờ Thâm 10ml, 707.000 ₫, 4%, 740.000 ₫, 
Banana Boat, Xịt Chống Nắng Thể Thao Banana Boat Mát Lạnh 170g, 259.000 ₫, 4%, 271.000 ₫, 
Cocoon, Tẩy Da Chết Toàn Thân Cocoon Đường Thốt Nốt An Giang 200ml, 140.000 ₫, 15%, 165.000 ₫, 
De Memoria, Bộ Sữa Tắm Và Dưỡng Thể De Memoria Hương Vanilla On Mars 2x300ml, 590.000 ₫, 46%, 1.100.000 ₫, 
De Memoria, Bộ Sữa Tắm Và Dưỡng Thể De Memoria Hương Jasmine On Moon 2x300ml, 590.000 ₫, 46%, 1.100.000 ₫, 
Enchanteur, Sáp Khử Mùi Enchanteur Sáng Da Sensation 40g, 72.000 ₫, 14%, 84.000 ₫, 
