NSX, Description, New Price, Discount percent, Old Price, 
Milaganics, Serum Bưởi Milaganics Ngăn Rụng & Kích Thích Mọc Tóc 150ml (Mới), 89.000 ₫, 37%, 141.000 ₫, 
Pantene, Dầu Xả Pantene 3 Phút Diệu Kỳ Phục Hồi Tóc Hư Tổn 150ml, 59.000 ₫, 6%, 63.000 ₫, 
Girlz Only, Dầu Gội Khô Girlz Only Cho Tóc Nâu, 64.000 ₫, 42%, 110.000 ₫, 
Gennie, Dầu Xả Gennie Bưởi Ngăn Rụng, 96.000 ₫, 36%, 149.000 ₫, 
X-Men For Boss, Dầu Gội X-Men For Boss Intense Hương Trầm Nội Lực 650g, 170.000 ₫, 22%, 218.000 ₫, 
Ellips, Kem Ủ Tóc Ellips Tóc Nhuộm Rực Rỡ Nutri Color 20g, 9.000 ₫, 30%, 12.840 ₫, 
TRESemmé, Dầu Xả TRESemmé Detox Tóc Chắc Khỏe 620g, 190.000 ₫, 14%, 220.000 ₫, 
Ellips, Serum Dưỡng Tóc Ellips Keratin Đen Mượt Vỉ 6 viên, 21.000 ₫, 21%, 26.750 ₫, 
Nguyên Xuân, Dầu Gội Dược Liệu Nguyên Xuân Cho Tóc Dầu Bết 660ml, 193.000 ₫, 12%, 220.000 ₫, 
TRESemmé, Combo TRESemmé Dầu Xả 620g + Serum Dưỡng Tóc Vào Nếp Bóng Mượt 97ml, 231.000 ₫, 44%, 416.000 ₫, 
Nguyên Xuân, Dầu Gội Dược Liệu Nguyên Xuân Cho Tóc Hư Tổn 660ml, 167.000 ₫, 13%, 192.000 ₫, 
Liese, Bọt Kem Nhuộm Tóc Liese Màu Nâu Tím Deep Violet 108ml, 159.000 ₫, 33%, 239.000 ₫, 
L'Oreal, Màu Nhuộm L'Oreal Dưỡng Tóc Phủ Bạc 6.35 Nâu Hổ Phách 172ml, 169.000 ₫, 15%, 199.000 ₫, 
L'Oreal, Kem Nhuộm L'Oreal Dưỡng Tóc Sâu 6.12 Tím Trà 172ml, 169.000 ₫, 15%, 199.000 ₫, 
L'Oreal, Màu Nhuộm L'Oreal Dưỡng Tóc Phủ Bạc 4.2 Nâu Ánh Tím 172ml, 169.000 ₫, 15%, 199.000 ₫, 
Ellips, Kem Ủ Tóc Ellips Keratin Dưỡng Tóc Đen Mượt 18g, 9.000 ₫, 30%, 12.840 ₫, 
Ellips, Kem Ủ Tóc Ellips Tóc Bồng Quyến Rũ Volume Miracle 20g, 9.000 ₫, 30%, 12.840 ₫, 
Selsun, Combo 2 Dầu Gội Selsun Ngăn Ngừa Gàu Và Ngứa 100ml+250ml, 265.000 ₫, 11%, 299.000 ₫, 
Milaganics, Dầu Gội Milaganics Chiết Xuất Gừng Sả Làm Sạch Gàu 250ml, 105.000 ₫, 61%, 267.000 ₫, 
Liese, Bọt Kem Nhuộm Tóc Liese Màu Nâu Hồng Sugar Pink 108ml, 159.000 ₫, 33%, 239.000 ₫, 
Bigen, Thuốc Nhuộm Tóc Bigen Phủ Bạc Dạng Kem 3N Nâu Đen 80ml, 194.000 ₫, 1%, 196.000 ₫, 
Milaganics, Dầu Dưỡng Tóc Milaganics Vitamin E, 83.000 ₫, 44%, 149.000 ₫, 
Selsun, Bộ Gội Xả Selsun Ngăn Gàu (Dầu Gội 50ml + Dầu Xả 100ml), 102.000 ₫, 7%, 110.000 ₫, 
Olaplex, Kem Xả Khô Olaplex No.6 Tạo Kiểu, 690.000 ₫, 22%, 890.000 ₫, 
Olaplex, Tinh Chất Olaplex No.0 Phục Hồi, 690.000 ₫, 22%, 890.000 ₫, 
Mise en scène, Dầu Gội Mise en scène Dưỡng Suôn Mượt Cho Tóc Uốn 530ml, 190.000 ₫, 17%, 230.000 ₫, 
Rejoice, Dầu Gội Rejoice Hoa Hồng Jeju Hàn Quốc Thơm Mềm Mượt 900ml, 199.000 ₫, not available, 200.000 ₫, 
Le Petit Olivier, Xịt Dưỡng Tóc Le Petit Olivier Sữa Hạnh Nhân & Sữa Gạo 150ml, 164.000 ₫, 25%, 220.000 ₫, 
Selsun, Dầu Gội Selsun Ngừa Gàu & Giảm Ngứa Da Đầu 5ml x 6 Gói, 31.000 ₫, 3%, 32.000 ₫, 
Pantene, Dầu Xả Pantene Ngăn Rụng Tóc 300ml, 94.000 ₫, 1%, 95.000 ₫, 
Ellips, Kem Ủ Tóc Ellips Dưỡng Tóc Óng Mượt Smooth & Shiny 20g, 9.000 ₫, 30%, 12.840 ₫, 
Double Rich, Mousse Tạo Kiểu Tóc Double Rich Giữ Nếp Mạnh 150ml, 58.000 ₫, 22%, 74.000 ₫, 
Dove, Kem Xả Dove Phục Hồi Hư Tổn (Mới) 320g, 93.000 ₫, 7%, 100.000 ₫, 
Mise en scène, Thuốc Nhuộm Tóc Mise en scène 6N Màu Nâu Socola 30ml, 248.000 ₫, 17%, 299.000 ₫, 
L'Oreal Professionnel, Dầu Gội L'Oréal Professionnel Làm Dày & Giúp Mọc Tóc 250ml, 550.000 ₫, not available, not available, 
Tsubaki, Dầu Gội Tsubaki Phục Hồi Ngăn Rụng Tóc 490ml, 139.000 ₫, 35%, 215.000 ₫, 
Cocoon, Nước Dưỡng Tóc Cocoon Tinh Dầu Bưởi 310ml, 291.000 ₫, 10%, 325.000 ₫, 
Cocoon, [Phiên Bản Mới] Nước Dưỡng Tóc Cocoon Tinh Dầu Bưởi 140ml, 147.000 ₫, 11%, 165.000 ₫, 
TRESemmé, Bộ Gội Xả TRESemmé Keratin Vào Nếp Suôn Mượt 640g+620g, 303.000 ₫, 18%, 370.000 ₫, 
Tsubaki, Bộ Gội Xả Tsubaki Phục Hồi Ngăn Rụng Tóc 490ml+180g, 214.000 ₫, 49%, 420.000 ₫, 
Fino, Kem Ủ Tóc Fino Premium Touch Cải Thiện Tóc Hư Tổn 230g, 140.000 ₫, 33%, 209.000 ₫, 
OGX, Dầu Gội OGX Biotin & Collagen Làm Dày Tóc 385ml, 192.000 ₫, 35%, 295.000 ₫, 
Selsun, Dầu Gội Selsun Ngừa Gàu Và Ngứa 1% Selenium Sulfide 250ml, 183.000 ₫, 16%, 217.000 ₫, 
Tsubaki, Bộ Gội Xả Tsubaki Phục Hồi Ngăn Rụng Tóc 490mlx2, 298.000 ₫, 31%, 430.000 ₫, 
Tsubaki, Bộ Gội Xả Tsubaki Sạch Dầu Mát Lạnh (490ml/chai), 215.000 ₫, 49%, 418.000 ₫, 
Tsubaki, Dầu Xả Tsubaki Phục Hồi Ngăn Rụng Tóc 490ml, 139.000 ₫, 35%, 215.000 ₫, 
Tsubaki, Dầu Gội Tsubaki Dưỡng Tóc Bóng Mượt 490ml, 139.000 ₫, 35%, 215.000 ₫, 
Girlz Only, Dầu Gội Khô Girlz Only Tóc Bồng Bềnh Tức Thì 200ml, 89.000 ₫, 49%, 175.000 ₫, 
Cocoon, Dầu Gội Bưởi Cocoon Giảm Rụng & Kích Thích Mọc Tóc 310ml, 219.000 ₫, 11%, 245.000 ₫, 
Tsubaki, Mặt Nạ Tóc Tsubaki Cao Cấp Phục Hồi Hư Tổn 180g, 192.000 ₫, 35%, 295.000 ₫, 
Sunsilk, Dầu Gội Sunsilk Óng Mượt Rạng Ngời 320g, 82.000 ₫, 2%, 84.000 ₫, 
50 Megumi, Tinh Chất 50 Megumi Dưỡng Và Ngăn Rụng Tóc 30ml, 131.000 ₫, 21%, 165.000 ₫, 
Enchanteur, Dầu Gội Enchanteur Dưỡng Tóc Siêu Mượt Sensation 650g, 149.000 ₫, 18%, 182.500 ₫, 
Some By Mi, Xịt Dưỡng Tóc Some By Mi Kích Thích Mọc Tóc 150ml, 286.000 ₫, 22%, 365.000 ₫, 
Cocoon, Combo Cocoon Kem Ủ & Nước Dưỡng Tóc Tinh Dầu Bưởi, 304.000 ₫, 20%, 380.000 ₫, 
L'Oreal, Kem Nhuộm L'Oreal Dưỡng Tóc Sâu 9.11 Nâu Ánh Tro 172ml, 169.000 ₫, 15%, 199.000 ₫, 
50 Megumi, Dầu Gội 50 Megumi Ngăn Ngừa Rụng Tóc Cho Tóc Yếu 250ml, 144.000 ₫, 15%, 170.000 ₫, 
Bigen, Kem Nhuộm Tóc Phủ Bạc Bigen #2 Màu Nâu Sáng 80g, 224.000 ₫, 1%, 226.000 ₫, 
Romano, Dầu Gội Romano Vip Hương Passion 650ml, 166.000 ₫, 15%, 196.000 ₫, 
Milaganics, Dầu Olive Milaganics Nguyên Chất Dưỡng Da, 50.000 ₫, 60%, 126.000 ₫, 
Le Petit Olivier, Xịt Dưỡng Tóc Le Petit Olivier Dầu Olive, 159.000 ₫, 28%, 220.000 ₫, 
Dove, Kem Xả Dove Vào Nếp Tự Nhiên 320g (Mới), 119.000 ₫, 3%, 123.000 ₫, 
Gennie, Dầu Xả Gennie Raspberry Giữ Màu Tóc Nhuộm 400ml, 125.000 ₫, 16%, 149.000 ₫, 
Pantene, Dầu Gội Pantene Phục Hồi Hư Tổn 900ml, 190.000 ₫, 16%, 225.000 ₫, 
Naris Cosmetics, Dầu Xả Naris Nature Dịu Nhẹ Hương Hoa Tươi Mát 500ml, 395.000 ₫, not available, not available, 
50 Megumi, Dầu Gội 50 Megumi Sạch Thoáng & Tươi Mát Tóc 400ml, 188.000 ₫, 25%, 250.000 ₫, 
TRESemmé, Combo TRESemmé Gội 850g, 469.000 ₫, 27%, 645.000 ₫, 
TRESemmé, Combo TRESemmé Dầu Gội + Serum Dưỡng Tóc Vào Nếp Suôn Mượt (640g + 97ml), 231.000 ₫, 44%, 416.000 ₫, 
Selsun, Combo 2 Dầu Gội Selsun Ngăn Ngừa Gàu Và Ngứa 50mlx2, 102.000 ₫, 9%, 112.000 ₫, 
Gennie, Dầu Xả Gennie Macadamia Phục Hồi Hư Tổn 400ml, 125.000 ₫, 16%, 149.000 ₫, 
eZn, Thuốc Nhuộm Tóc eZn Pamukkale Ash Gray - Xám Tro Sáng 280g, 180.000 ₫, 23%, 235.000 ₫, 
Bigen, Thuốc Nhuộm Tóc Bigen Phủ Bạc #4 Nâu Hạt Dẻ 80ml, 213.000 ₫, 1%, 215.000 ₫, 
Selsun, [Mua 2 Tặng 1] Dầu Gội Selsun Sạch Gàu & Megumi Ngăn Rụng Tặng Dầu Xả, 224.000 ₫, 15%, 263.000 ₫, 
Nguyên Xuân, Bộ Gội Xả Nguyên Xuân Dưỡng Tóc Mềm Mượt 200ml + 180ml, 133.000 ₫, 6%, 142.000 ₫, 
Head & Shoulders, Dầu Gội Head & Shoulders Sạch Sâu Sảng Khoái 700ml, 252.000 ₫, not available, not available, 
Ellips, Serum Dưỡng Tóc Ellips Vitamin Sức Sống Mới Hũ 50 Viên, 184.000 ₫, 14%, 212.930 ₫, 
OGX, Dầu Xả OGX Keratin Vào Nếp Suôn Mượt 385ml, 208.000 ₫, 29%, 295.000 ₫, 
Organic Shop, Kem Ủ Tóc Organic Shop Chiết Xuất Bơ Và Mật Ong 250ml, 88.000 ₫, 48%, 169.000 ₫, 
Mise en scène, Thuốc Nhuộm Tóc Mise en scène 3NT Màu Nâu Choco 30ml, 248.000 ₫, 17%, 299.000 ₫, 
Pantene, Bộ Gội Xả Pantene Ngăn Rụng Tóc 900ml + 150ml, 283.000 ₫, 2%, 288.000 ₫, 
Pantene, Dầu Xả Pantene 3 Phút Diệu Kỳ Phục Hồi Tóc Hư Tổn 480ml, 185.000 ₫, 1%, 186.000 ₫, 
X-Men, Sáp Vuốt Tóc X-Men Công Thức Gốc Nước & Giữ Nếp 8H 70g, 60.000 ₫, 26%, 81.000 ₫, 
Mise en scène, Dầu Xả Mise en scène Hỗ Trợ Phục Hồi Tóc Hư Tổn 530ml, 190.000 ₫, 17%, 230.000 ₫, 
Evoluderm, Dầu Gội Khô Evoluderm 200ml, 119.000 ₫, 45%, 215.000 ₫, 
Batiste, Dầu Gội Khô Batiste Hương Tươi Mát Tức Thì 200ml, 138.000 ₫, 16%, 165.000 ₫, 
Mise en scène, Kem Xả Mise en scène Hỗ Trợ Phục Hồi Tóc Hư Tổn 180ml, 140.000 ₫, 17%, 169.000 ₫, 
Batiste, Dầu Gội Khô Batiste Hương Hoa Hồng 200ml, 138.000 ₫, 16%, 165.000 ₫, 
Girlz Only, Dầu Gội Khô Girlz Only Dành Cho Tóc Nhuộm Sáng Màu 100ml, 64.000 ₫, 42%, 110.000 ₫, 
Colab, Dầu Gội Khô Colab Refresh & Protect Tái Tạo & Bảo Vệ 200ml, 139.000 ₫, 38%, 225.000 ₫, 
Colab, Dầu Gội Khô Colab Dreamer Hương Mộng Mơ 200ml, 117.000 ₫, 40%, 195.000 ₫, 
Tsubaki, Dầu Gội Tsubaki Phục Hồi Ngăn Rụng Tóc 490ml, 139.000 ₫, 35%, 215.000 ₫, 
Cocoon, Nước Dưỡng Tóc Cocoon Tinh Dầu Bưởi 310ml, 291.000 ₫, 10%, 325.000 ₫, 
Cocoon, [Phiên Bản Mới] Nước Dưỡng Tóc Cocoon Tinh Dầu Bưởi 140ml, 147.000 ₫, 11%, 165.000 ₫, 
TRESemmé, Bộ Gội Xả TRESemmé Keratin Vào Nếp Suôn Mượt 640g+620g, 303.000 ₫, 18%, 370.000 ₫, 
Tsubaki, Bộ Gội Xả Tsubaki Phục Hồi Ngăn Rụng Tóc 490ml+180g, 214.000 ₫, 49%, 420.000 ₫, 
Fino, Kem Ủ Tóc Fino Premium Touch Cải Thiện Tóc Hư Tổn 230g, 140.000 ₫, 33%, 209.000 ₫, 
OGX, Dầu Gội OGX Biotin & Collagen Làm Dày Tóc 385ml, 192.000 ₫, 35%, 295.000 ₫, 
Selsun, Dầu Gội Selsun Ngừa Gàu Và Ngứa 1% Selenium Sulfide 250ml, 183.000 ₫, 16%, 217.000 ₫, 
Tsubaki, Bộ Gội Xả Tsubaki Phục Hồi Ngăn Rụng Tóc 490mlx2, 298.000 ₫, 31%, 430.000 ₫, 
Tsubaki, Bộ Gội Xả Tsubaki Sạch Dầu Mát Lạnh (490ml/chai), 215.000 ₫, 49%, 418.000 ₫, 
Tsubaki, Dầu Xả Tsubaki Phục Hồi Ngăn Rụng Tóc 490ml, 139.000 ₫, 35%, 215.000 ₫, 
Tsubaki, Dầu Gội Tsubaki Dưỡng Tóc Bóng Mượt 490ml, 139.000 ₫, 35%, 215.000 ₫, 
Girlz Only, Dầu Gội Khô Girlz Only Tóc Bồng Bềnh Tức Thì 200ml, 89.000 ₫, 49%, 175.000 ₫, 
Cocoon, Dầu Gội Bưởi Cocoon Giảm Rụng & Kích Thích Mọc Tóc 310ml, 219.000 ₫, 11%, 245.000 ₫, 
Tsubaki, Mặt Nạ Tóc Tsubaki Cao Cấp Phục Hồi Hư Tổn 180g, 192.000 ₫, 35%, 295.000 ₫, 
Bigen, Kem Nhuộm Tóc Phủ Bạc Bigen #4 Màu Nâu Caramen 80g, 224.000 ₫, 1%, 226.000 ₫, 
Milaganics, Lotion Bưởi Milaganics Kích Thích Mọc & Ngừa Rụng Tóc 100ml, 50.000 ₫, 60%, 126.000 ₫, 
Dove, Dầu Gội Dove Chiết Xuất Hoa Sen Và Dầu Jojoba 500g, 156.000 ₫, 20%, 196.000 ₫, 
Beautylabo, Thuốc Nhuộm Tóc Beautylabo Dạng Bọt Nâu Matcha Ánh Khói 125ml, 114.000 ₫, 50%, 229.000 ₫, 
Pantene, Dầu Xả Pantene Nội Địa Nhật Bản Chăm Sóc Tóc Hư Tổn 400g, 168.000 ₫, 1%, 170.000 ₫, 
Bigen, Thuốc Nhuộm Tóc Bigen Phủ Bạc Dạng Kem 5B Nâu Socola 80ml, 166.000 ₫, 15%, 196.000 ₫, 
Liese, Bọt Kem Nhuộm Tóc Liese Màu Nâu Cam Đất 108ml, 159.000 ₫, 33%, 239.000 ₫, 
X-Men, Dầu Gội X-Men Nước Hoa Metal Sạch Gàu Thơm Lâu 650g, 153.000 ₫, 21%, 193.000 ₫, 
X-Men, Dầu Gội X-Men Nước Hoa Water Thơm Lâu Sạch Sâu 650g, 154.000 ₫, 20%, 193.000 ₫, 
Liese, Bọt Kem Nhuộm Tóc Liese Màu Khói Đêm Midnight Ash 108ml, 159.000 ₫, 33%, 239.000 ₫, 
Elastine, Dầu Xả Elastine Dành Cho Tóc Rối & Hư Tổn 680ml, 150.000 ₫, 23%, 195.000 ₫, 
Organist, Kem Xả Organist Nuôi Dưỡng Tóc Khô Hoa Anh Đào 500ml, 81.000 ₫, 46%, 149.000 ₫, 
eZn, Thuốc Tẩy Tóc eZn Light Up Hair Bleach 120g, 120.000 ₫, 23%, 155.000 ₫, 
Mise en scène, Thuốc Nhuộm Tóc Mise en scène 10AB Màu Be Khói 30ml, 248.000 ₫, 17%, 299.000 ₫, 
Lab Nature, Dầu Gội Lab Nature Sạch Gàu Cho Nam No 05 473ml, 239.000 ₫, 26%, 325.000 ₫, 
Colab, Dầu Gội Khô Colab Original Hương Nguyên Bản 200ml, 117.000 ₫, 40%, 195.000 ₫, 
Pantene, Bộ Gội Xả Pantene Phục Hồi Hư Tổn 900ml + 150ml, 283.000 ₫, 2%, 288.000 ₫, 
Colab, Dầu Gội Khô Colab Original Hương Nguyên Bản 50ml, 58.000 ₫, 23%, 75.000 ₫, 
Kumano, Dầu Gội Kumano Salon Link Cho Tóc Uốn, 168.000 ₫, 35%, 259.000 ₫, 
L'Oreal Professionnel, Combo L’Oréal Professionnel Dầu Gội & Dầu Hấp Cấp Ẩm Cho Tóc Khô, 687.000 ₫, not available, 688.000 ₫, 
Ducray, [HSD 05/2024] Dầu Gội Ducray Dạng Kem Cho Tóc Nhờn 200ml, 150.000 ₫, 61%, 381.000 ₫, 
L'Oreal, Kem Nhuộm L'Oreal Dưỡng Tóc Sâu 7.17 Nâu Ánh Khói 172ml, 169.000 ₫, 15%, 199.000 ₫, 
Unove, Kem Ủ Tóc Unove Phục Hồi Và Dưỡng Siêu Mềm Mượt 207ml, 333.000 ₫, not available, 334.000 ₫, 
Double Rich, Kem Nhuộm Tóc Double Rich Màu 2B Nâu Tự Nhiên 60g, 154.000 ₫, 1%, 155.000 ₫, 
Romano, Tắm Gội 2 Trong 1 Romano Vip Hương Passion 650g, 196.000 ₫, not available, not available, 
X-Men, Dầu Gội X-Men Nước Hoa Fire Thơm Lâu Sạch Sâu 650g, 153.000 ₫, 21%, 193.000 ₫, 
Gennie, Tinh Dầu Bưởi Gennie Cho Tóc Gãy Rụng 30ml, 160.000 ₫, 36%, 249.000 ₫, 
Bigen, Kem Nhuộm Tóc Phủ Bạc Bigen #7 Màu Đen Ánh Nâu 80g, 224.000 ₫, 1%, 226.000 ₫, 
Sunsilk, Dầu Xả Sunsilk Óng Mượt Rạng Ngời 320g, 81.000 ₫, 4%, 84.000 ₫, 
Elastine, Dầu Gội Elastine Dành Cho Tóc Mỏng, 150.000 ₫, 23%, 195.000 ₫, 
Naris Cosmetics, Dầu Gội Naris Thảo Mộc Dịu Nhẹ Cho Mọi Loại Tóc 550ml, 594.000 ₫, not available, 595.000 ₫, 
Jmella, Dầu Gội Jmella Hương Vải Và Huệ Trắng Phương Đông 500ml, 119.000 ₫, 30%, 170.000 ₫, 
Liese, Bọt Kem Nhuộm Tóc Liese Nâu Trà Sữa Milk Tea Brown 108ml, 159.000 ₫, 33%, 239.000 ₫, 
Liese, Bọt Kem Nhuộm Tóc Liese Màu Nâu Hạt Dẻ Royal Brown 108ml, 159.000 ₫, 33%, 239.000 ₫, 
Dr.ForHair, Tẩy Tế Bào Chết Da Đầu Dr.ForHair Giảm Gàu 50g, 117.000 ₫, 34%, 178.000 ₫, 
50 Megumi, Dầu Xả 50 Megumi Ngăn Ngừa Rụng Tóc Cho Tóc Yếu 400ml, 198.000 ₫, 21%, 250.000 ₫, 
OXY, Dầu Gội Oxy Tác Động Sâu Dành Cho Nam 180ml, 58.000 ₫, 16%, 69.000 ₫, 
Romano, Dầu Gội Romano Hương Nước Hoa Force 650g, 144.000 ₫, 20%, 181.000 ₫, 
OGX, Combo Gội & Xả OGX Hoa Anh Đào (385ml/ Chai) + Sữa Tắm Johnson's Adult Hạnh Nhân 750ml, 757.000 ₫, 1%, 761.000 ₫, 
Beautylabo, Thuốc Nhuộm Tóc Beautylabo Dạng Bọt Nâu Kem Cappuccino 125ml, 114.000 ₫, 50%, 229.000 ₫, 
Tsubaki, Dầu Gội Tsubaki Phục Hồi Ngăn Rụng Tóc 490ml, 139.000 ₫, 35%, 215.000 ₫, 
Cocoon, Nước Dưỡng Tóc Cocoon Tinh Dầu Bưởi 310ml, 291.000 ₫, 10%, 325.000 ₫, 
Cocoon, [Phiên Bản Mới] Nước Dưỡng Tóc Cocoon Tinh Dầu Bưởi 140ml, 147.000 ₫, 11%, 165.000 ₫, 
TRESemmé, Bộ Gội Xả TRESemmé Keratin Vào Nếp Suôn Mượt 640g+620g, 303.000 ₫, 18%, 370.000 ₫, 
Tsubaki, Bộ Gội Xả Tsubaki Phục Hồi Ngăn Rụng Tóc 490ml+180g, 214.000 ₫, 49%, 420.000 ₫, 
Fino, Kem Ủ Tóc Fino Premium Touch Cải Thiện Tóc Hư Tổn 230g, 140.000 ₫, 33%, 209.000 ₫, 
OGX, Dầu Gội OGX Biotin & Collagen Làm Dày Tóc 385ml, 192.000 ₫, 35%, 295.000 ₫, 
Selsun, Dầu Gội Selsun Ngừa Gàu Và Ngứa 1% Selenium Sulfide 250ml, 183.000 ₫, 16%, 217.000 ₫, 
Tsubaki, Bộ Gội Xả Tsubaki Phục Hồi Ngăn Rụng Tóc 490mlx2, 298.000 ₫, 31%, 430.000 ₫, 
Tsubaki, Bộ Gội Xả Tsubaki Sạch Dầu Mát Lạnh (490ml/chai), 215.000 ₫, 49%, 418.000 ₫, 
Tsubaki, Dầu Xả Tsubaki Phục Hồi Ngăn Rụng Tóc 490ml, 139.000 ₫, 35%, 215.000 ₫, 
Tsubaki, Dầu Gội Tsubaki Dưỡng Tóc Bóng Mượt 490ml, 139.000 ₫, 35%, 215.000 ₫, 
Girlz Only, Dầu Gội Khô Girlz Only Tóc Bồng Bềnh Tức Thì 200ml, 89.000 ₫, 49%, 175.000 ₫, 
Cocoon, Dầu Gội Bưởi Cocoon Giảm Rụng & Kích Thích Mọc Tóc 310ml, 219.000 ₫, 11%, 245.000 ₫, 
Tsubaki, Mặt Nạ Tóc Tsubaki Cao Cấp Phục Hồi Hư Tổn 180g, 192.000 ₫, 35%, 295.000 ₫, 
Obsidian, Thuốc Nhuộm Tóc Obsidian 6.03 Màu Đen Nâu 200g, 142.000 ₫, 23%, 185.000 ₫, 
OXY, Dầu Gội Oxy Tác Động Sâu Dành Cho Nam 500ml, 111.000 ₫, 20%, 139.000 ₫, 
Pantene, Dầu Xả Pantene Phục Hồi Hư Tổn 650ml, 164.000 ₫, 1%, 165.000 ₫, 
Elastine, [Mini] Dầu Gội Elastine Chăm Sóc Và Nuôi Dưỡng Tóc 120ml, 34.000 ₫, 6%, 36.000 ₫, 
Evoluderm, Dầu Gội Khô Evoluderm 400ml, 159.000 ₫, 51%, 325.000 ₫, 
Milaganics, Dầu Xả Milaganics Tinh Dầu Bưởi Dưỡng Tóc Mềm Mượt 260ml (Mới), 129.000 ₫, 35%, 199.000 ₫, 
L'Oreal, Màu Nhuộm L'Oreal Phủ Bạc 4.45 Nâu Đồng Ánh Đỏ 172ml, 169.000 ₫, 15%, 199.000 ₫, 
Rejoice, Dầu Gội Rejoice Mềm Mượt Sáng Óng Ả Hương Nước Hoa Hồng 650g, 123.000 ₫, 10%, 137.000 ₫, 
X-Men, Dầu Gội X-Men Nước Hoa Wood Thơm Lâu Sạch Sâu 650g, 153.000 ₫, 21%, 193.000 ₫, 
OGX, Combo 2 Dầu Gội OGX Biotin & Collagen Làm Dày Tóc 385ml, 363.000 ₫, 37%, 580.000 ₫, 
Colab, Dầu Gội Khô Colab Fresh Hương Tươi Mát 200ml, 117.000 ₫, 40%, 195.000 ₫, 
Rejoice, Dầu Gội Rejoice Siêu Mềm Mượt 48 Giờ 320ml, 78.000 ₫, 12%, 89.000 ₫, 
Romano, Gel Vuốt Tóc Romano Classic Giữ Nếp Lâu 150g, 45.000 ₫, 8%, 49.000 ₫, 
Hairburst, Dầu Gội Hairburst Giúp Tóc Mọc Dài Nhanh & Chắc Khỏe 350ml, 450.000 ₫, not available, not available, 
Elastine, Dầu Gội Elastine Dành Cho Tóc Rối & Hư Tổn 680ml, 150.000 ₫, 23%, 195.000 ₫, 
Mise en scène, Dầu Gội Mise en scène Dưỡng Chắc Khoẻ Cho Tóc Nhuộm 500ml, 214.000 ₫, 17%, 258.000 ₫, 
Lab Nature, [Mini] Dầu Gội Lab Nature Sạch Gàu Cho Nam No 05 50ml, 29.000 ₫, 57%, 68.000 ₫, 
Ellips, Serum Dưỡng Tóc Ellips Vitamin Hương Hoa Sen Nước Hũ 50 Viên, 217.000 ₫, 9%, 238.000 ₫, 
Cocoon, Combo Cocoon Kem Ủ Tóc Bưởi 200ml + Nước Dưỡng Tóc Tinh Dầu Bưởi 310ml, 432.000 ₫, 20%, 540.000 ₫, 
Ellips, Xịt Dưỡng Tóc Ellips Vitamin Phục Hồi Hư Tổn 45ml, 56.000 ₫, 29%, 79.000 ₫, 
Curél, Dầu Gội Curél Cấp Ẩm Chuyên Sâu Cho Tóc & Da Đầu 420ml, 254.000 ₫, 27%, 349.000 ₫, 
Mise en scène, Thuốc Nhuộm Tóc Mise en scène 7A Màu Nâu Khói 30ml, 248.000 ₫, 17%, 299.000 ₫, 
Tsubaki, Dầu Gội Khô Tsubaki Dạng Gel Dành Cho Tóc Dầu, 137.000 ₫, 31%, 199.000 ₫, 
50 Megumi, Dầu Xả 50 Megumi Suôn Mềm & Ẩm Mượt Tóc 400ml, 199.000 ₫, 20%, 250.000 ₫, 
Mise en scène, Dầu Gội Mise en scène Hỗ Trợ Phục Hồi Tóc Hư Tổn 200ml, 89.000 ₫, 18%, 108.000 ₫, 
Organic Shop, Kem Ủ Tóc Organic Shop Chiết Xuất Dừa Và Bơ Hạt Mỡ 250ml, 114.000 ₫, 33%, 169.000 ₫, 
Tsubaki, Combo Dầu Gội Tsubaki Dưỡng Bóng Mượt 490ml + Sữa Tắm Senka Hoa Tươi Mát 500ml, 297.000 ₫, 28%, 413.000 ₫, 
Jmella, Dầu Xả Jmella Hương Cam Quýt Và Mẫu Đơn Sang Trọng 500ml, 133.000 ₫, 30%, 190.000 ₫, 
Liese, Bọt Kem Nhuộm Tóc Liese Màu Nâu Kẹo Ngọt 108ml, 159.000 ₫, 33%, 239.000 ₫, 
Beautylabo, Thuốc Nhuộm Tóc Beautylabo Vanity Dạng Kem Nâu Ánh Tím 133ml, 97.000 ₫, 50%, 195.000 ₫, 
Milaganics, Kem Ủ Tóc Milaganics Tinh Dầu Bưởi Phục Hồi Hư Tổn 200g (Mới), 129.000 ₫, 35%, 199.000 ₫, 
X-Men For Boss, Dầu Gội X-Men For Boss Luxury Hương Sang Trọng Tinh Tế 650g, 192.000 ₫, 12%, 218.000 ₫, 
50 Megumi, Dầu Gội 50 Megumi Mềm Mượt Và Dưỡng Ẩm 400ml (Mới), 191.000 ₫, 24%, 250.000 ₫, 
50 Megumi, Dầu Xả 50 Megumi Sạch Thoáng & Tươi Mát Tóc 400ml, 188.000 ₫, 25%, 250.000 ₫, 
BareSoul, Dầu Gội Khô BareSoul Giảm Dầu Thừa & Làm Phồng Tóc 50g, 125.000 ₫, 22%, 160.000 ₫, 
Mise en scène, Tinh Chất Dưỡng Tóc Mise en scène Giúp Tóc Chắc Khoẻ 80ml, 239.000 ₫, 17%, 289.000 ₫, 
Liese, Bọt Kem Nhuộm Tóc Liese Màu Nâu Đỏ Provence Rose 108ml, 159.000 ₫, 33%, 239.000 ₫, 
