NSX, Description, New Price, Discount percent, Old Price, 
Freeplus, [HSD 07/2024] Sữa Dưỡng Ẩm Freeplus Dịu Nhẹ #1 Tươi Mát Da 100ml, 454.000 ₫, 43%, 796.000 ₫, 
Freeman, [HSD 04/2024] Mặt Nạ Freeman Đất Sét Mật Ong Manuka & Dầu Tràm Trà 175ml, 149.000 ₫, 10%, 165.000 ₫, 
By Wishtrend, Kem Dưỡng By Wishtrend Kết Hợp Tẩy Da Chết Dạng Kem 50ml, 289.000 ₫, 42%, 495.000 ₫, 
Aishitoto, Serum Chống Nắng Aishitoto SPF 50+ PA++++ 30g, 401.000 ₫, 20%, 499.000 ₫, 
B.O.M, [HSD 11/2024] Nước Cân Bằng B.O.M Từ 8 Loại Trà Làm Dịu & Cấp Ẩm Da 150ml, 394.000 ₫, not available, not available, 
Freeplus, Lotion Dưỡng Ẩm Freeplus #2 Cho Da Khô 130ml, 417.000 ₫, 40%, 696.000 ₫, 
Cathy Doll, Kem Dưỡng Cathy Doll Dưỡng Sáng, 349.000 ₫, not available, not available, 
dProgram, [HSD 07/2024] Nước Cân Bằng d program Cho Da Dầu, 401.000 ₫, 28%, 559.000 ₫, 
SkinCeuticals, Tinh Chất Skinceuticals Giảm Mụn & Khuyết Điểm Sau Mụn 30ml, 2.150.000 ₫, not available, not available, 
SVR, Nước Tẩy Trang SVR Micellar Dành Cho Da Nhạy Cảm 75ml, 148.000 ₫, 22%, 190.000 ₫, 
dProgram, [HSD 09/2024] Nước Cân Bằng d program Dành Cho Da Mụn 125ml, 468.000 ₫, 21%, 592.000 ₫, 
Clinique, Kem Dưỡng Clinique Cấp Ẩm Chuyên Sâu 15ml, 417.000 ₫, 15%, 490.000 ₫, 
Emmié by Happy Skin, [Mini] Dung Dịch Emmié Cân Bằng Da & Tẩy Tế Bào Chết 50ml, 130.000 ₫, not available, not available, 
Laneige, Bộ Sản Phẩm Laneige Ngăn Ngừa Lão Hoá & Nếp Nhăn 4 Món, 567.000 ₫, 21%, 720.000 ₫, 
D-na, [HSD 03/2024] Tinh Chất D-Na Dưỡng Sáng Chuyên Sâu, 69.000 ₫, 80%, 350.000 ₫, 
Chifure, Sữa Dưỡng Ẩm Chifure Milky Lotion Moisture 150ml, 208.000 ₫, 10%, 231.000 ₫, 
Naris Cosmetics, Sữa Chống Nắng Naris Dưỡng Sáng, 515.000 ₫, 13%, 595.000 ₫, 
PURITA, Mặt Nạ Giấy Purita Chiết Xuất Rượu Nho 22g, 15.000 ₫, 25%, 20.000 ₫, 
Clinique, [HSD 11/2024] Kem Dưỡng Clinique Cấp Ẩm Chuyên Sâu 15ml, 288.000 ₫, 41%, 490.000 ₫, 
Pure Smile, Mặt Nạ Pure Smile Thanh Long Dưỡng Da Căng Mịn 23ml, 69.000 ₫, not available, not available, 
Mediheal, Mặt Nạ Mediheal Làm Dịu Dành Cho Da Mụn 25ml (Mới), 26.000 ₫, 65%, 75.000 ₫, 
Chifure, Kem Dưỡng Ẩm Chifure Essential Cream N Dạng Hũ 30g, 345.000 ₫, 10%, 385.000 ₫, 
Mamonde, Serum Mamonde Giúp Phục Hồi Và Tái Tạo Làn Da 9ml, 69.000 ₫, 47%, 129.000 ₫, 
Tenamyd, Kem Dưỡng Tenamyd Cấp Ẩm, 429.000 ₫, not available, not available, 
Pure Smile, Mặt Nạ Pure Smile Sữa Ong Chúa Cấp Ẩm, 69.000 ₫, not available, not available, 
La Roche-Posay, [HSD 07/2024] Gel Rửa Mặt La Roche-Posay Dành Cho Da Dầu, 293.000 ₫, 23%, 381.000 ₫, 
Neogen Dermalogy, Pad Tẩy Da Chết Neogen Dermalogy Chanh PHA 30 Miếng, 399.000 ₫, 30%, 570.000 ₫, 
Caryophy, Combo Caryophy Kem Dưỡng 50ml + Toner Cấp Nước Và Phục Hồi Da 120ml, 889.000 ₫, 30%, 1.270.000 ₫, 
La Roche-Posay, [Mini] Combo 2 Gel Rửa Mặt La Roche-Posay Cho Da Dầu, 180.000 ₫, not available, not available, 
PUREDERM, Mặt Nạ Purederm Chiết Xuất Lô Hội Dưỡng Ẩm Da 23g, 16.000 ₫, 20%, 20.000 ₫, 
Cetaphil, [HSD 10/2024] Sữa Dưỡng Ẩm Cetaphil Dịu Lành Cho Da Nhạy Cảm 59ml, 95.000 ₫, 27%, 130.000 ₫, 
Cathy Doll, [HSD 10/2024] Gel Rửa Mặt Cathy Doll Vitamin C Dưỡng Sáng, 76.000 ₫, 30%, 109.000 ₫, 
MAYAN, [HSD 11/2024] Mặt Nạ 3D MAYAN Tinh Chất Collagen & Q10, 13.000 ₫, not available, not available, 
Estee Lauder, Tinh Chất Estee Lauder Dưỡng Sáng Hồng & Mờ Sạm Nám 50ml, 3.290.000 ₫, 15%, 3.870.000 ₫, 
L'Oreal, Nước Tẩy Trang L'Oreal Tươi Mát Cho Da Dầu, 158.000 ₫, 28%, 219.000 ₫, 
Klairs, Nước Hoa Hồng Klairs Không Mùi Cho Da Nhạy Cảm 180ml, 266.000 ₫, 35%, 409.000 ₫, 
La Roche-Posay, Kem Chống Nắng La Roche-Posay Kiểm Soát Dầu SPF50+ 50ml, 396.000 ₫, 26%, 535.000 ₫, 
Skin1004, Kem Chống Nắng Skin1004 Cho Da Nhạy Cảm SPF 50+ 50ml, 276.000 ₫, 35%, 425.000 ₫, 
L'Oreal, Nước Tẩy Trang L'Oreal Làm Sạch Sâu Trang Điểm 400ml, 159.000 ₫, 27%, 219.000 ₫, 
Anessa, Sữa Chống Nắng Anessa Dưỡng Da Kiềm Dầu 60ml, 393.000 ₫, 45%, 715.000 ₫, 
Bioderma, Nước Tẩy Trang Bioderma Dành Cho Da Nhạy Cảm 500ml, 393.000 ₫, 25%, 525.000 ₫, 
CeraVe, Sữa Rửa Mặt CeraVe Sạch Sâu Cho Da Thường Đến Da Dầu 473ml, 389.000 ₫, 12%, 440.000 ₫, 
Bioderma, Nước Tẩy Trang Bioderma Dành Cho Da Dầu & Hỗn Hợp 500ml, 393.000 ₫, 25%, 525.000 ₫, 
Anessa, Sữa Chống Nắng Anessa Cho Da Nhạy Cảm & Trẻ Em 60ml, 393.000 ₫, 45%, 715.000 ₫, 
Cosrx, Gel Rửa Mặt Cosrx Tràm Trà, 118.000 ₫, 65%, 339.000 ₫, 
La Roche-Posay, Nước Tẩy Trang La Roche-Posay Dành Cho Da Nhạy Cảm 400ml, 370.000 ₫, 25%, 495.000 ₫, 
L'Oreal, Nước Tẩy Trang L'Oreal Dưỡng Ẩm Cho Da Thường, 159.000 ₫, 27%, 219.000 ₫, 
La Roche-Posay, Kem Dưỡng La Roche-Posay Giúp Phục Hồi Da Đa Công Dụng 40ml, 310.000 ₫, 21%, 390.000 ₫, 
Garnier, Nước Tẩy Trang Garnier Dành Cho Da Dầu Và Mụn 400ml (Mới), 139.000 ₫, 18%, 169.000 ₫, 
Pure Smile, Mặt Nạ Pure Smile Chiết Xuất Sữa & Dâu Tây Sáng Da 23ml, 58.000 ₫, 16%, 69.000 ₫, 
By Wishtrend, Gel Dưỡng By Wishtrend Hỗ Trợ Giảm Và Ngừa Mụn 30g, 322.000 ₫, 35%, 495.000 ₫, 
Clinique, [HSD 11/2024] Kem Dưỡng Clinique Cấp Ẩm Chuyên Sâu 30ml, 736.000 ₫, 20%, 920.000 ₫, 
COW, [HSD 06/2024] Nước Hoa Hồng Ngừa Mụn COW 150ml, 58.000 ₫, 55%, 129.000 ₫, 
Nature Republic, [HSD 07/2024] Sữa Rửa Mặt Nature Republic Vitapair C Dưỡng Sáng Da 150ml, 87.000 ₫, 56%, 198.000 ₫, 
JMsolution, Toner JMsolution Dạng Bông Cho Da Mụn 70 Miếng, 337.000 ₫, 25%, 450.000 ₫, 
PURITA, [HSD 11/2024] Mặt Nạ Giấy PURITA Chiết Xuất Từ Bơ 22g, 12.000 ₫, 14%, 14.000 ₫, 
Kuramoto Bijin, Sữa Rửa Mặt Kuramoto Bijin Men Gạo Sake Làm Sáng Da 100g, 420.000 ₫, 8%, 459.000 ₫, 
Sexylook, [HSD 10/2024] Mặt Nạ Bùn & Sữa Rửa Mặt Sexylook Kiềm Dầu Giảm Mụn 150g, 180.000 ₫, 66%, 529.000 ₫, 
Curél, Combo Curél Lotion Dưỡng Da & Sữa Rửa Mặt Dành Cho Da Dầu, 427.000 ₫, 52%, 892.000 ₫, 
Laneige, [Mini] Serum Laneige Ngăn Ngừa Lão Hóa Da 7ml, 175.000 ₫, not available, not available, 
PURITA, [HSD 07/2024] Mặt Nạ Giấy PURITA Chiết Xuất Đất Sét 22g, 9.000 ₫, 55%, 20.000 ₫, 
Cathy Doll, [HSD 10/2024] Kem Dưỡng Cathy Doll Dưỡng Sáng, 244.000 ₫, 30%, 349.000 ₫, 
Essance, Sữa Rửa Mặt Essance Làm Sáng Da Từ Việt Quất 100ml, 74.000 ₫, 25%, 99.000 ₫, 
Timeless, Serum Timeless Hyaluronic Acid Cấp Nước, 280.000 ₫, 35%, 430.000 ₫, 
Neutrogena, [HSD 10/2024] Gel Rửa Mặt Neutrogena Hydro Boost Dịu Nhẹ Cho Da 145ml, 238.000 ₫, not available, not available, 
Shu Uemura, Dầu Tẩy Trang Shu Uemura Ngăn Ngừa Ô Nhiễm & Bụi Bẩn 150ml, 799.000 ₫, 27%, 1.100.000 ₫, 
Keana Nadeshiko, Sữa Rửa Mặt Keana Nadeshiko Baking Soda Sạch Sâu Da 100g, 309.000 ₫, 9%, 340.000 ₫, 
innisfree, Combo 12 Mặt Nạ Giấy innisfree Cấp Nước, 324.000 ₫, not available, not available, 
Dermal, [HSD 11/2024] Mặt Nạ Dermal Chiết Xuất Quả Dâu Dưỡng Sáng Da 23g, 7.000 ₫, 22%, 9.000 ₫, 
Bergamo, Sữa Rửa Mặt BERGAMO Tinh Chất Ốc Sên 150ml, 165.000 ₫, 45%, 299.000 ₫, 
Vichy, [HSD 09/2024] Gel Chống Nắng Vichy Bảo Vệ Da, 473.000 ₫, 22%, 608.000 ₫, 
La Roche-Posay, Combo La Roche-Posay Kem Dưỡng Giảm Mụn + Gel Rửa Mặt & Tắm, 492.000 ₫, 18%, 600.000 ₫, 
PURITA, [HSD 07/2024] Mặt Nạ Giấy Purita Chiết Xuất Sữa Ong Chúa 22g, 9.000 ₫, 55%, 20.000 ₫, 
So'Natural, Nước Hoa Hồng So'Natural Cấp Ẩm Cho Mọi Làn Da 250ml, 393.000 ₫, 24%, 520.000 ₫, 
Freeplus, [HSD 08/2024] Lotion Freeplus Dưỡng Ẩm Dịu Nhẹ #1 Tươi Mát Da 130ml, 375.000 ₫, not available, not available, 
Clinique, [HSD 11/2024] Kem Dưỡng Mắt Clinique Giảm Quầng Thâm & Bọng Mắt 15ml, 592.000 ₫, not available, not available, 
Cathy Doll, [HSD 09/2024] Bọt Rửa Mặt Cathy Doll Vitamin C Dưỡng Sáng, 139.000 ₫, 30%, 199.000 ₫, 
Clinique, Kem Dưỡng Clinique Cấp Ẩm Chuyên Sâu 30ml, 782.000 ₫, 15%, 920.000 ₫, 
Bio-essence, [HSD 08/2024] Mặt Nạ Bio-Essence Dưỡng Sáng Da Chiết Xuất Quả Thanh Yên 20ml, 17.000 ₫, 23%, 22.000 ₫, 
Dollania, [HSD 06/2024] Nước Tẩy Trang Dollania Dưa Leo & Vitamin B5 Sạch Sâu 250ml, 103.000 ₫, 54%, 225.000 ₫, 
Pure Smile, Mặt Nạ Pure Smile Chiết Xuất Vitamin Dưỡng Sáng Da 20ml, 69.000 ₫, not available, not available, 
Senka, [HSD 11/2024] Dầu Tẩy Trang Senka Làm Sạch Sâu, 189.000 ₫, not available, not available, 
Re:p, Toner Tẩy Da Chết Re:p Phục Hồi Da Sau Mụn 90 Miếng, 525.000 ₫, 30%, 750.000 ₫, 
Astalift, Kem Chống Nắng Astalift Dưỡng Ẩm Da 30ml, 899.000 ₫, 22%, 1.150.000 ₫, 
Gilaa, Serum Gilaa Dưỡng Sáng Từ Nhụy Hoa Nghệ Tây 20ml, 420.000 ₫, 44%, 750.000 ₫, 
Kiehl's, Serum Kiehl's Vitamin C Giúp Da Săn Chắc & Tươi Trẻ 50ml, 1.935.000 ₫, 10%, 2.150.000 ₫, 
St.Ives, [HSD 08/2024] Sữa Rửa Mặt St.Ives Tẩy Tế Bào Chết Cà Phê & Dừa 170g, 81.000 ₫, 25%, 108.000 ₫, 
Vichy, [HSD 11/2024] Kem Dưỡng Vichy Giảm Mụn, 390.000 ₫, 9%, 429.000 ₫, 
Derladie, Serum Chấm Mụn Derladie Tràm Trà Xẹp Mụn, 159.000 ₫, 47%, 299.000 ₫, 
L'Oreal, Nước Tẩy Trang L'Oreal Tươi Mát Cho Da Dầu, 158.000 ₫, 28%, 219.000 ₫, 
Klairs, Nước Hoa Hồng Klairs Không Mùi Cho Da Nhạy Cảm 180ml, 266.000 ₫, 35%, 409.000 ₫, 
La Roche-Posay, Kem Chống Nắng La Roche-Posay Kiểm Soát Dầu SPF50+ 50ml, 396.000 ₫, 26%, 535.000 ₫, 
Skin1004, Kem Chống Nắng Skin1004 Cho Da Nhạy Cảm SPF 50+ 50ml, 276.000 ₫, 35%, 425.000 ₫, 
L'Oreal, Nước Tẩy Trang L'Oreal Làm Sạch Sâu Trang Điểm 400ml, 159.000 ₫, 27%, 219.000 ₫, 
Anessa, Sữa Chống Nắng Anessa Dưỡng Da Kiềm Dầu 60ml, 393.000 ₫, 45%, 715.000 ₫, 
Bioderma, Nước Tẩy Trang Bioderma Dành Cho Da Nhạy Cảm 500ml, 393.000 ₫, 25%, 525.000 ₫, 
CeraVe, Sữa Rửa Mặt CeraVe Sạch Sâu Cho Da Thường Đến Da Dầu 473ml, 389.000 ₫, 12%, 440.000 ₫, 
Bioderma, Nước Tẩy Trang Bioderma Dành Cho Da Dầu & Hỗn Hợp 500ml, 393.000 ₫, 25%, 525.000 ₫, 
Anessa, Sữa Chống Nắng Anessa Cho Da Nhạy Cảm & Trẻ Em 60ml, 393.000 ₫, 45%, 715.000 ₫, 
Cosrx, Gel Rửa Mặt Cosrx Tràm Trà, 118.000 ₫, 65%, 339.000 ₫, 
La Roche-Posay, Nước Tẩy Trang La Roche-Posay Dành Cho Da Nhạy Cảm 400ml, 370.000 ₫, 25%, 495.000 ₫, 
L'Oreal, Nước Tẩy Trang L'Oreal Dưỡng Ẩm Cho Da Thường, 159.000 ₫, 27%, 219.000 ₫, 
La Roche-Posay, Kem Dưỡng La Roche-Posay Giúp Phục Hồi Da Đa Công Dụng 40ml, 310.000 ₫, 21%, 390.000 ₫, 
Garnier, Nước Tẩy Trang Garnier Dành Cho Da Dầu Và Mụn 400ml (Mới), 139.000 ₫, 18%, 169.000 ₫, 
Timeless, Xịt Dưỡng Da Timeless Ngừa Lão Hóa Chiết Xuất Dưa Leo 120ml, 395.000 ₫, 35%, 610.000 ₫, 
Kiehl's, [HSD 07/2024] Bộ Kiehl's Làm Sáng Da 4 Món, 1.611.000 ₫, 45%, 2.950.000 ₫, 
Kiehl's, [HSD 11/2024] Mặt Nạ Kiehl's Nghệ & Hạt Việt Quất Làm Sáng Da 28ml, 446.000 ₫, not available, not available, 
Re:p, Tẩy Trang Re:p Làm Sạch Nhẹ Dịu Cho Da Nhạy Cảm 70 Miếng, 505.000 ₫, 23%, 660.000 ₫, 
Nuxe, Kem Dưỡng Ẩm Nuxe Làm Dịu Da 48h Cho Da Thường 30ml, 437.000 ₫, 10%, 485.000 ₫, 
So'Natural, Mặt Nạ So'Natural Cấp Ẩm Cân Bằng Da Cho Da Mụn 30ml, 58.000 ₫, 27%, 79.000 ₫, 
Clinique, [HSD 10/2024] Kem Dưỡng Clinique Cấp Ẩm Chuyên Sâu 75ml, 1.135.000 ₫, 41%, 1.940.000 ₫, 
lookATME, Mặt Nạ lookATME Làm Dịu Da, 24.000 ₫, 25%, 32.000 ₫, 
JMsolution, Kem Dưỡng JMsolution Làm Dịu Da & Ngăn Ngừa Mụn 30ml, 357.000 ₫, 35%, 550.000 ₫, 
Cosmedica, Tẩy Tế Bào Chết Cosmedica Từ Enzyme Thực Vật 60ml, 449.000 ₫, 15%, 530.000 ₫, 
Naris Cosmetics, Nước Dưỡng Da Naris Cosmetics Loại Bỏ Tế Bào Chết 200ml, 945.000 ₫, 14%, 1.095.000 ₫, 
Nuxe, [HSD 11/2024] Combo Dầu Khô Đa Năng Nuxe Dưỡng Ẩm 100ml + Gương Soi, 754.000 ₫, 22%, 965.000 ₫, 
Clinique, [HSD 11/2024] Bọt Rửa Mặt Clinique Ngừa Mụn 125ml, 498.000 ₫, 41%, 850.000 ₫, 
Curél, [HSD 06/2024] Bộ Curél Dưỡng Ẩm Chuyên Sâu (Kem Dưỡng 40g + Hộp Mặt Nạ 4 Miếng), 470.000 ₫, 4%, 491.000 ₫, 
Nuxe, [HSD 11/2024] Dầu Khô Đa Năng Nuxe Dưỡng Ẩm Cho Da Mặt, 724.000 ₫, not available, not available, 
Re:p, [HSD 11/2024] Mặt Nạ Đất Sét Re:p Hoa Cúc Giảm Viêm Cho Da Nhạy Cảm 130g, 414.000 ₫, not available, not available, 
B.O.M, [HSD 11/2024] Kem Dưỡng B.O.M Chiết Xuất 8 Loại Trà Cấp Ẩm Da 50g, 329.000 ₫, not available, not available, 
Nature Republic, Serum Nature Republic Rau Má Làm Dịu & Phục Hồi Da 50ml, 299.000 ₫, 27%, 410.000 ₫, 
PURITA, [HSD 07/2024] Mặt Nạ Giấy Purita Chiết Xuất Nọc Rắn Dưỡng Ẩm Da 22g, 9.000 ₫, 55%, 20.000 ₫, 
Kiehl's, [HSD 09/2024] Serum Kiehl's Vitamin C Giúp Da Săn Chắc & Tươi Trẻ 50ml, 1.370.000 ₫, 36%, 2.150.000 ₫, 
Heliocare, Kem Chống Nắng Heliocare Ngừa Tăng Sắc Tố, 1.046.000 ₫, 19%, 1.287.000 ₫, 
Milaganics, [HSD 07/2024] Gel Dưỡng Milaganics Cấp Ẩm Da, 54.000 ₫, not available, not available, 
Caryophy, Combo Caryophy Serum Sáng Da 50ml + Kem Chống Nắng Dưỡng Ẩm 50ml, 824.000 ₫, 26%, 1.110.000 ₫, 
So'Natural, [HSD 05/2024] Dầu Tẩy Trang So'Natural Dưỡng Ẩm Da 200ml, 220.000 ₫, 70%, 730.000 ₫, 
Naris Cosmetics, [HSD 07/2024] Xịt Khoáng Naris LIDEE 60ml, 198.000 ₫, 67%, 595.000 ₫, 
Bioderma, [HSD 09/2024] Nước Hoa Hồng Bioderma Dành Cho Da Nhạy Cảm 100ml, 167.000 ₫, 19%, 206.000 ₫, 
Papulex, Kem Dưỡng Papulex Làm Giảm Bóng Nhờn & Mụn Trứng Cá 40ml, 326.000 ₫, 12%, 369.000 ₫, 
Pure Smile, Mặt Nạ Dưỡng Da Pure Smile Chiết Xuất Trái Cây 23ml, 62.000 ₫, 17%, 75.000 ₫, 
JMsolution, Tinh Chất JMsolution Cấp Ẩm Chuyên Sâu Từ Mật Ong 60ml, 337.000 ₫, 25%, 450.000 ₫, 
Cetaphil, Sữa Rửa Mặt Cetaphil Cho Da Dầu Mụn, 499.000 ₫, 18%, 610.000 ₫, 
Freeplus, [HSD 10/2024] Sữa Dưỡng Ẩm Freeplus Dịu Nhẹ #2 Ẩm Mượt Da 100ml, 530.000 ₫, 1%, 537.000 ₫, 
PURITA, Mặt Nạ Giấy Purita Chiết Xuất Hoa Hồng 22g, 15.000 ₫, 25%, 20.000 ₫, 
SkinCeuticals, Tinh Chất SkinCeuticals Dưỡng Ẩm, 1.600.000 ₫, not available, not available, 
It'S SKIN, Tẩy Da Chết It's Skin Chiết Xuất Trái Chanh 120ml, 139.000 ₫, 25%, 185.000 ₫, 
oh!oh!, Serum Dạng Kem oh!oh! Dưỡng Ẩm, 680.000 ₫, 20%, 850.000 ₫, 
Cathy Doll, [HSD 08/2024] Mặt Nạ Cathy Doll Vitamin C Dưỡng Sáng Da 20g, 21.000 ₫, 32%, 31.000 ₫, 
Clinique, [HSD 04/2024] Gel Chấm Mụn Clinique Làm Giảm Mụn, 264.000 ₫, 60%, 660.000 ₫, 
HASI, Kem Dưỡng Hasi Kokeshi Làm Sáng Da Cho Ban Ngày 30g, 198.000 ₫, 34%, 300.000 ₫, 
Timeless, Xịt Dưỡng Da Timeless Ngừa Lão Hóa Chiết Xuất Cam 120ml, 395.000 ₫, 35%, 610.000 ₫, 
MAYAN, [HSD 11/2024] Mặt Nạ 3D MAYAN Collagen Linh Chi Lô Hội, 13.000 ₫, not available, not available, 
L'Oreal, Nước Tẩy Trang L'Oreal Tươi Mát Cho Da Dầu, 158.000 ₫, 28%, 219.000 ₫, 
Klairs, Nước Hoa Hồng Klairs Không Mùi Cho Da Nhạy Cảm 180ml, 266.000 ₫, 35%, 409.000 ₫, 
La Roche-Posay, Kem Chống Nắng La Roche-Posay Kiểm Soát Dầu SPF50+ 50ml, 396.000 ₫, 26%, 535.000 ₫, 
Skin1004, Kem Chống Nắng Skin1004 Cho Da Nhạy Cảm SPF 50+ 50ml, 276.000 ₫, 35%, 425.000 ₫, 
L'Oreal, Nước Tẩy Trang L'Oreal Làm Sạch Sâu Trang Điểm 400ml, 159.000 ₫, 27%, 219.000 ₫, 
Anessa, Sữa Chống Nắng Anessa Dưỡng Da Kiềm Dầu 60ml, 393.000 ₫, 45%, 715.000 ₫, 
Bioderma, Nước Tẩy Trang Bioderma Dành Cho Da Nhạy Cảm 500ml, 393.000 ₫, 25%, 525.000 ₫, 
CeraVe, Sữa Rửa Mặt CeraVe Sạch Sâu Cho Da Thường Đến Da Dầu 473ml, 389.000 ₫, 12%, 440.000 ₫, 
Bioderma, Nước Tẩy Trang Bioderma Dành Cho Da Dầu & Hỗn Hợp 500ml, 393.000 ₫, 25%, 525.000 ₫, 
Anessa, Sữa Chống Nắng Anessa Cho Da Nhạy Cảm & Trẻ Em 60ml, 393.000 ₫, 45%, 715.000 ₫, 
Cosrx, Gel Rửa Mặt Cosrx Tràm Trà, 118.000 ₫, 65%, 339.000 ₫, 
La Roche-Posay, Nước Tẩy Trang La Roche-Posay Dành Cho Da Nhạy Cảm 400ml, 370.000 ₫, 25%, 495.000 ₫, 
L'Oreal, Nước Tẩy Trang L'Oreal Dưỡng Ẩm Cho Da Thường, 159.000 ₫, 27%, 219.000 ₫, 
La Roche-Posay, Kem Dưỡng La Roche-Posay Giúp Phục Hồi Da Đa Công Dụng 40ml, 310.000 ₫, 21%, 390.000 ₫, 
Garnier, Nước Tẩy Trang Garnier Dành Cho Da Dầu Và Mụn 400ml (Mới), 139.000 ₫, 18%, 169.000 ₫, 
MAYAN, [HSD 11/2024] Mặt Nạ 3D MAYAN Collagen Linh Chi Lô Hội, 13.000 ₫, not available, not available, 
lookATME, [HSD 05/2024] Mặt Nạ lookATME Thanh Lọc Da Từ Than Hoạt Tính 25ml, 10.000 ₫, 69%, 32.000 ₫, 
Chifure, [HSD 10/2024] Kem Dưỡng Ẩm Chifure Essential Cream N Dạng Hũ 30g, 242.000 ₫, 22%, 311.000 ₫, 
PURITA, Mặt Nạ Giấy Purita Chiết Xuất Nọc Ong 22g, 15.000 ₫, 25%, 20.000 ₫, 
J'White, Sữa Rửa Mặt J'White Tinh Chất Vàng Ngừa Lão Hóa 120g, 79.000 ₫, 19%, 98.000 ₫, 
SNP, [HSD 08/2024] Mặt Nạ SNP Tinh Chất Tổ Yến Dưỡng Ẩm Chuyên Sâu 25ml, 27.000 ₫, 34%, 41.000 ₫, 
Custom No.333, Serum Custom No.333 Dẫn Xuất Vitamin C 10% Sáng Da 20ml, 266.000 ₫, 30%, 380.000 ₫, 
L'Oreal, Kem Dưỡng L'Oréal Paris Sáng Da, 231.000 ₫, 14%, 269.000 ₫, 
dProgram, [HSD 04/2024] Nước Cân Bằng d program Dành Cho Da Mụn 125ml, 268.000 ₫, 66%, 790.000 ₫, 
Naris Cosmetics, [HSD 11/2024] Nước Dưỡng Da Naris Luque Tấy Tế Bào Chết 2in1 200ml, 618.000 ₫, 25%, 824.000 ₫, 
dProgram, [HSD 10/2024] Kem Dưỡng d program Ngừa Lão Hóa Dành Cho Da Nhạy Cảm 25g, 803.000 ₫, 21%, 1.022.000 ₫, 
dProgram, [HSD 11/2024] Nước Cân Bằng d program Cho Da Dầu, 497.000 ₫, not available, not available, 
Mamonde, Dầu Tẩy Trang Mamonde Làm Sạch Sâu Lỗ Chân Lông 200ml, 450.000 ₫, not available, not available, 
Martiderm, Ampoule MartiDerm Chống Oxy Hoá, 79.000 ₫, 32%, 116.000 ₫, 
Kiehl's, [HSD 10/2024] Kem Dưỡng Kiehl's Cấp Ẩm Kiềm Dầu Không Bóng Nhờn 50ml, 606.000 ₫, 36%, 950.000 ₫, 
Eucerin, [HSD 09/2024] Combo Eucerin Kem Dưỡng & Sữa Rửa Mặt Giảm Thâm Mụn & Dầu Thừa, 327.000 ₫, 37%, 519.000 ₫, 
Cosmedica, Toner Cosmedica Dưỡng Ẩm Da Dạng Xịt 120ml, 367.000 ₫, 16%, 435.000 ₫, 
Dermal, [HSD 11/2024] Mặt Nạ Dưỡng Da Chiết Xuất Sữa Ong Chúa Dermal 23g, 9.000 ₫, not available, not available, 
Mediheal, [HSD 11/2024] Mặt Nạ Mediheal Tinh Chất Chanh Tươi Dưỡng Sáng Da 25ml, 18.000 ₫, not available, not available, 
Milaganics, [HSD 05/2024] Xịt Khoáng Milaganics Hoa Lài Cấp Ẩm, 66.000 ₫, not available, not available, 
SeoulRose, Sữa Rửa Mặt Seoulrose Rau Má & Hoa Cúc Dịu Da 120ml, 175.000 ₫, 20%, 219.000 ₫, 
Clinique, Gel Dưỡng Ẩm Clinique Dành Cho Da Dầu, 1.105.000 ₫, 15%, 1.300.000 ₫, 
lookATME, Mặt Nạ lookATME Tăng Độ Đàn Hồi Chiết Xuất Collagen 25ml, 24.000 ₫, 25%, 32.000 ₫, 
Fixderma, [HSD 08/2024] Gel Chống Nắng Fixderma Cho Da Nhờn, 234.000 ₫, not available, not available, 
PURITA, Mặt Nạ Giấy Purita Chiết Xuất Trứng Cá Muối 22g, 15.000 ₫, 25%, 20.000 ₫, 
SNP, [HSD 03/2024] Mặt Nạ SNP Tinh Chất Vàng Ngăn Ngừa Lão Hóa 25ml, 23.000 ₫, not available, not available, 
Clinique, [HSD 06/2024] Bọt Rửa Mặt Clinique Ngăn Ngừa Mụn 125ml, 425.000 ₫, 50%, 850.000 ₫, 
Mediheal, Mặt Nạ Mediheal R:NA Dưỡng Sáng Da 25ml, 35.000 ₫, 51%, 71.000 ₫, 
Bioré, [Mua 1 Tặng 1] Nước Tẩy Trang Bioré Ngừa Mụn 400ml + 250ml, 206.000 ₫, 2%, 210.000 ₫, 
PURITA, Mặt Nạ Giấy Purita Chiết Xuất Từ Bạch Kim 22g, 15.000 ₫, 25%, 20.000 ₫, 
Freeplus, [HSD 10/2024] Sữa Dưỡng Ẩm Freeplus Dịu Nhẹ #1 Tươi Mát Da 100ml, 530.000 ₫, 7%, 572.000 ₫, 
innisfree, Combo 12 Mặt Nạ Giấy innisfree Dưỡng Sáng Rạng Rỡ Từ Quýt Yuzu 22ml, 324.000 ₫, not available, not available, 
Beauty Buffet, Tẩy Tế Bào Chết Da Mặt Beauty Buffet Dưỡng Sáng Da 100ml, 198.000 ₫, 48%, 379.000 ₫, 
Huxley, Mặt Nạ Ngủ Huxley Dưỡng Ẩm, 78.000 ₫, 22%, 100.000 ₫, 
9Wishes, Kem Dưỡng 9Wishes Thanh Lọc & Dưỡng Ẩm Da 50ml, 323.000 ₫, 19%, 399.000 ₫, 
SkinCeuticals, Kem Chống Nắng SkinCeuticals Vật Lý Phổ Rộng 50ml (Có Màu), 1.800.000 ₫, not available, not available, 
