NSX, Description, New Price, Discount percent, Old Price, 
Morris, Xịt Kháng Khuẩn Morris Khử Trùng, 99.000 ₫, 34%, 149.000 ₫, 
Carefree, Băng Vệ Sinh Carefree Hàng Ngày Siêu Thấm 40 Miếng, 47.000 ₫, 2%, 48.000 ₫, 
Aquafresh, Bàn Chải Đánh Răng Aquafresh In Between Clean 1 Cây, 31.000 ₫, not available, not available, 
NoseWash, Bộ Sản Phẩm Vệ Sinh Mũi Rohto NoseWash 400ml, 75.000 ₫, 21%, 95.000 ₫, 
NoseWash, Xịt Hỗ Trợ Viêm Mũi Xoang Rohto NoseWash 35ml, 43.000 ₫, 22%, 55.000 ₫, 
Laurier, Băng Vệ Sinh Laurier Hàng Ngày Siêu Mỏng Hương Thơm 20 Miếng, 22.000 ₫, 2%, 22.500 ₫, 
Femfresh, Dung Dịch Vệ Sinh Phụ Nữ Femfresh Cao Cấp Hằng Ngày 250ml, 168.000 ₫, 15%, 198.000 ₫, 
Marvis, Kem Đánh Răng Marvis Màu Bạc Làm Trắng Răng 85ml, 179.000 ₫, 36%, 279.000 ₫, 
Lactacyd, Dung Dịch Vệ Sinh Phụ Nữ Lactacyd Ngăn Mùi 24H 250ml, 72.000 ₫, 1%, 73.000 ₫, 
Median, Kem Đánh Răng Median IQ 93% Trắng Răng Màu Trắng Bạc 120g, 38.000 ₫, 42%, 65.000 ₫, 
Listerine, Combo 2 Nước Súc Miệng Listerine Hơi Thở Thơm Mát 750ml/Chai, 183.000 ₫, 33%, 272.000 ₫, 
P/S, Bàn Chải Điện P/S S100 Pro Công Nghệ Sóng Âm Màu Xanh Ombre, 650.000 ₫, 50%, 1.300.000 ₫, 
P/S, Kem Đánh Răng P/S Than Hoạt Tính Trắng Răng Tự Nhiên 230g, 37.000 ₫, 18%, 45.000 ₫, 
Femfresh, Dung Dịch Vệ Sinh Phụ Nữ Femfresh Cao Cấp Làm Dịu Da 250ml, 198.000 ₫, not available, not available, 
Diana, Băng Quần Diana Ban Đêm Size M-L 5 Cái, 79.000 ₫, 11%, 89.000 ₫, 
P/S, Bàn Chải Điện P/S S100 Pro Công Nghệ Sóng Âm Màu Đen, 650.000 ₫, 50%, 1.300.000 ₫, 
Propolinse, Nước Súc Miệng Propolinse Pure Chiết Xuất Sáp Ong 600ml, 135.000 ₫, 43%, 235.000 ₫, 
Eucryl, Kem Đánh Răng Eucryl Làm Trắng Răng Hương Bạc Hà 62g, 49.000 ₫, 35%, 75.000 ₫, 
Lactacyd, Dung Dịch Vệ Sinh Phụ Nữ Lactacyd Ngăn Mùi 24H 150ml, 44.000 ₫, 10%, 49.000 ₫, 
P/S, Bàn Chải Điện P/S S100 Pro Công Nghệ Sóng Âm Màu Trắng, 650.000 ₫, 50%, 1.300.000 ₫, 
Diana, Băng Vệ Sinh Diana Cool Fresh Mát Lạnh Siêu Mỏng Cánh 20M, 43.000 ₫, 9%, 47.000 ₫, 
MAYAN, Combo 3 Gói Khẩu Trang Mayan 3D Màu Trắng (5 Cái x 3 Gói), 85.000 ₫, not available, not available, 
Sofy, Băng Vệ Sinh Sofy Sports Mỏng Cánh 26cm 8 Miếng, 42.000 ₫, 2%, 43.000 ₫, 
Bamboo Salt, Kem Đánh Răng Bamboo Salt Chăm Sóc Bảo Vệ Nướu 160g, 42.000 ₫, 24%, 55.000 ₫, 
Agi, Khăn Ướt AGI Không Hương 80 Tờ (Mèo Xanh), 21.000 ₫, 32%, 31.000 ₫, 
Aquafresh, [HSD 06/2024] KDR Aquafresh Big Teeth 6T 50ml, 20.000 ₫, 49%, 39.000 ₫, 
Schick, Dao Cạo Schick Execta2 System (Vỉ 1 Cán & 2 Lưỡi), 39.000 ₫, 15%, 46.000 ₫, 
Sofy, Băng Vệ Sinh Sofy Skin Comfort Đêm Siêu Mỏng Cánh 36cm 4M, 26.000 ₫, 22%, 33.406 ₫, 
Diana, Băng Vệ Sinh Diana Sensi Night Ban Đêm 29cm Gói 4 Miếng, 15.000 ₫, 12%, 17.000 ₫, 
Laurier, Combo 4 Băng Vệ Sinh Laurier Ngày Đầu-Cuối Hương Hoa Anh Đào 20 Miếng, 71.000 ₫, 15%, 84.000 ₫, 
Schick, Dao Cạo Schick Grip Sử Dụng Một Lần Gói 3 Cây, 14.000 ₫, 12%, 16.000 ₫, 
Lactacyd, Dung Dịch Vệ Sinh Phụ Nữ Lactacyd Ngăn Mùi 24H 60ml, 17.000 ₫, not available, not available, 
Laurier, Combo 4 Băng Vệ Sinh Laurier Hàng Ngày Hương Hoa 20M, 61.000 ₫, 15%, 72.000 ₫, 
Avander, Gel Rửa Tay Avander Kháng Khuẩn Chiết Xuất Tràm Trà 110ml, 29.000 ₫, 12%, 33.000 ₫, 
Lifebuoy, [HSD 03/2024] Dung Dịch Diệt Khuẩn Lifebuoy Bảo Vệ Vượt Trội 10 – 330ml, 28.000 ₫, 61%, 72.000 ₫, 
P/S, Bàn Chải Đánh Răng P/S Muối Tre Tự Nhiên Sáng Răng (1 Cây), 28.000 ₫, 10%, 31.000 ₫, 
Gillette, Dao Cạo Râu Gillette Flexi 4Up (Vỉ 2 Lưỡi), 28.000 ₫, 12%, 32.000 ₫, 
SBeauty, Dung Dịch Vệ Sinh Miếng Dán Ngực SBeauty 50ml, 51.000 ₫, 26%, 69.000 ₫, 
P/S, Kem Đánh Răng P/S Giảm Ê Buốt Sau 30S - Từ Khoáng 100g, 45.000 ₫, 18%, 55.000 ₫, 
Nexcare, Băng Keo Y Tế Nexcare 3M 781-2PK Cuộn Giấy 2 Cuộn/Vỉ, 50.000 ₫, 7%, 54.000 ₫, 
Gillette, Dao Cạo Gillette Blue 2 Flexi 7 Cái, 49.000 ₫, 2%, 50.000 ₫, 
Kleannara, Khăn Ướt Đa Năng Kleannara Tinh Chất Táo Có Nắp 80 Tờ, 47.000 ₫, 2%, 48.000 ₫, 
Kleannara, Khăn Ướt Đa Năng Kleannara Tinh Chất Bạc Hà Có Nắp 70 Tờ, 47.000 ₫, 2%, 48.000 ₫, 
Laurier, Băng Vệ Sinh Laurier Hàng Ngày Siêu Mỏng Không Hương 20 Miếng, 22.000 ₫, 2%, 22.500 ₫, 
Whisper, Băng Vệ Sinh Whisper Mặt Bông Siêu Mỏng Cánh Ngày Nhiều 28cm 8M, 44.000 ₫, 2%, 45.000 ₫, 
Diana, Băng Vệ Sinh Diana Sensi Night Ban Đêm 35cm Gói 3 Miếng, 20.000 ₫, 7%, 21.500 ₫, 
Bobby, Khăn Ướt Bobby Không Mùi Hương 80 Miếng, 37.000 ₫, 4%, 38.500 ₫, 
P/S, Bàn Chải Đánh Răng P/S Than Bạc Kháng Khuẩn (1 Cây), 34.000 ₫, 11%, 38.000 ₫, 
Milaganics, [Mini] Xịt Rửa Tay Milaganics Bạc Hà Làm Sạch Da, 32.000 ₫, 30%, 46.000 ₫, 
MAYAN, Khẩu Trang Mayan Kháng Khuẩn N95 PM 2.5 BH 9501 2 Cái, 14.000 ₫, 44%, 25.000 ₫, 
Schick, Dao Cạo Schick Sensitive Dùng Một Lần Màu Vàng (1 Cây), 6.000 ₫, 14%, 7.000 ₫, 
Schick, Lưỡi Dao Cạo Schick Exacta 2 System Sensitive (Vỉ 4 Cái), 24.000 ₫, 20%, 30.000 ₫, 
Nexcare, Khẩu Trang Trẻ Em Nexcare 3M 3 Lớp 1 Cái, 19.000 ₫, 10%, 21.000 ₫, 
Schick, Dao Cạo Schick Exacta2 Sensitive Dùng Một Lần 3 Cây, 19.000 ₫, 14%, 22.000 ₫, 
Laurier, Băng Vệ Sinh Laurier Dày Không Cánh 8 Miếng, 18.000 ₫, not available, not available, 
Gillette, Bộ Lưỡi Lam Gillette Super Thin Thép Không Gỉ 5 Cái, 8.000 ₫, not available, not available, 
Listerine, Combo 2 Nước Súc Miệng Listerine Trà Xanh Ngừa Sâu Răng 750ml, 248.000 ₫, 28%, 346.000 ₫, 
Crest, Combo 2 Kem Đánh Răng Crest Trắng Sáng Vượt Trội 107g, 228.000 ₫, 14%, 264.000 ₫, 
Laurier, Combo 2 Băng Vệ Sinh Laurier Siêu Mỏng Bảo Vệ 1mm 22.5cm 20M, 134.000 ₫, 17%, 162.000 ₫, 
Laurier, Combo 2 Băng Vệ Sinh Laurier Siêu Mỏng Mát Lạnh 22.5cm 16M, 134.000 ₫, 17%, 162.000 ₫, 
EcoWipes, Khăn Ướt EcoWipes Vệ Sinh Vùng Kín Hương Daisy Hộp 20 Gói, 65.000 ₫, 35%, 100.000 ₫, 
Femfresh, Dung Dịch Vệ Sinh Phụ Nữ Femfresh Cao Cấp Hằng Ngày 250ml, 168.000 ₫, 15%, 198.000 ₫, 
Marvis, Kem Đánh Răng Marvis Màu Bạc Làm Trắng Răng 85ml, 179.000 ₫, 36%, 279.000 ₫, 
Lactacyd, Dung Dịch Vệ Sinh Phụ Nữ Lactacyd Ngăn Mùi 24H 250ml, 72.000 ₫, 1%, 73.000 ₫, 
Median, Kem Đánh Răng Median IQ 93% Trắng Răng Màu Trắng Bạc 120g, 38.000 ₫, 42%, 65.000 ₫, 
Listerine, Combo 2 Nước Súc Miệng Listerine Hơi Thở Thơm Mát 750ml/Chai, 183.000 ₫, 33%, 272.000 ₫, 
P/S, Bàn Chải Điện P/S S100 Pro Công Nghệ Sóng Âm Màu Xanh Ombre, 650.000 ₫, 50%, 1.300.000 ₫, 
P/S, Kem Đánh Răng P/S Than Hoạt Tính Trắng Răng Tự Nhiên 230g, 37.000 ₫, 18%, 45.000 ₫, 
Femfresh, Dung Dịch Vệ Sinh Phụ Nữ Femfresh Cao Cấp Làm Dịu Da 250ml, 198.000 ₫, not available, not available, 
Diana, Băng Quần Diana Ban Đêm Size M-L 5 Cái, 79.000 ₫, 11%, 89.000 ₫, 
P/S, Bàn Chải Điện P/S S100 Pro Công Nghệ Sóng Âm Màu Đen, 650.000 ₫, 50%, 1.300.000 ₫, 
Propolinse, Nước Súc Miệng Propolinse Pure Chiết Xuất Sáp Ong 600ml, 135.000 ₫, 43%, 235.000 ₫, 
Eucryl, Kem Đánh Răng Eucryl Làm Trắng Răng Hương Bạc Hà 62g, 49.000 ₫, 35%, 75.000 ₫, 
Lactacyd, Dung Dịch Vệ Sinh Phụ Nữ Lactacyd Ngăn Mùi 24H 150ml, 44.000 ₫, 10%, 49.000 ₫, 
P/S, Bàn Chải Điện P/S S100 Pro Công Nghệ Sóng Âm Màu Trắng, 650.000 ₫, 50%, 1.300.000 ₫, 
Diana, Băng Vệ Sinh Diana Cool Fresh Mát Lạnh Siêu Mỏng Cánh 20M, 43.000 ₫, 9%, 47.000 ₫, 
Crest, Kem Đánh Răng Crest Trắng Sáng Vượt Trội 107g, 124.000 ₫, 15%, 146.000 ₫, 
Laurier, Combo 2 Băng Vệ Sinh Laurier Siêu Mỏng Cánh Kháng Khuẩn 25cm 14M, 134.000 ₫, 17%, 162.000 ₫, 
Laurier, Combo 2 Băng Vệ Sinh Laurier Siêu Mỏng Cánh Kháng Khuẩn 22.5cm 16M, 134.000 ₫, 17%, 162.000 ₫, 
EcoWipes, Khăn Ướt Mini Size EcoWipes Nhỏ Gọn Không Mùi Hộp 20 Gói, 68.000 ₫, 43%, 120.000 ₫, 
Nexcare, Khẩu Trang 3M KN95 9513 Chống Bụi Kháng Khuẩn Trắng 1 Cái, 29.000 ₫, 1%, 29.200 ₫, 
EcoWipes, Khăn Ướt EcoWipes Thể Thao Hương Bạc Hà Gói 25 Tờ, 23.000 ₫, 28%, 32.000 ₫, 
EcoWipes, Khăn Ướt Tẩy Trang EcoWipes Tinh Chất Dưa Leo Gói 25 Tờ, 26.000 ₫, 38%, 42.000 ₫, 
EcoWipes, Khăn Ướt EcoWipes Than Hoạt Tính Ngừa Mụn Gói 15 Tờ, 42.000 ₫, 30%, 60.000 ₫, 
EcoWipes, Khăn Ướt EcoWipes EcoBamboo Vải Sợi Tre Không Mùi Gói 80 Tờ, 39.000 ₫, 22%, 50.000 ₫, 
Laurier, Combo 4 Băng Vệ Sinh Laurier Siêu Mỏng 1mm Ngày 25cm 8 Miếng, 133.000 ₫, 15%, 156.000 ₫, 
Vĩnh Phúc, Nước Muối Sinh Lý Vĩnh Phúc 500ml (NaCl 0.9%/Chai), 9.000 ₫, not available, not available, 
Laurier, Combo 4 Băng Vệ Sinh Laurier Siêu Mỏng Bảo Vệ 1mm 30cm 8M, 136.000 ₫, 15%, 160.000 ₫, 
EcoWipes, Khăn Ướt EcoWipes Vệ Sinh Vùng Kín Hương Daisy Gói 10 Tờ, 21.000 ₫, 64%, 59.000 ₫, 
EcoWipes, Khăn Ướt Cho Bé EcoWipes Ecobi Hương Dịu Nhẹ Gói 80 Tờ, 25.000 ₫, 31%, 36.000 ₫, 
EcoWipes, Khăn Ướt Cho Bé EcoWipes Ecobi Không Mùi Gói 80 Tờ, 25.000 ₫, 31%, 36.000 ₫, 
Loli & The Wolf, Dung Dịch Vệ Sinh Nam Giới Loli And The Wolf Dưỡng Sáng 80ml, 125.000 ₫, 21%, 159.000 ₫, 
Listerine, Nước Súc Miệng Listerine Chăm Sóc Toàn Diện Không Cay 750ml, 141.000 ₫, 25%, 187.000 ₫, 
Loli & The Wolf, Dung Dịch Vệ Sinh Nam Giới Loli And The Wolf Chocolate 80ml, 82.000 ₫, 17%, 99.000 ₫, 
P/S, Bàn Chải Điện P/S Chuyên Gia Sóng Âm Màu Đen Glowy, 508.000 ₫, 22%, 650.000 ₫, 
Loli & The Wolf, Dung Dịch Vệ Sinh Nam Giới Loli And The Wolf Bạc Hà 150ml, 130.000 ₫, 23%, 169.000 ₫, 
Loli & The Wolf, Dung Dịch Vệ Sinh Nam Giới Loli And The Wolf Original 150ml, 130.000 ₫, 23%, 169.000 ₫, 
EcoWipes, Khăn Ướt EcoWipes EcoBamboo Vải Sợi Tre Không Mùi Gói 20 Tờ, 10.000 ₫, 33%, 15.000 ₫, 
Sensodyne, Bộ 2 Kem Đánh Răng Sensodyne Fresh Mint Bạc Hà The Mát 160g/tuýp, 188.000 ₫, 1%, 190.000 ₫, 
Remos, Combo Xịt Xua Muỗi Remos Hương Lavender 70ml + Hương Khuynh Diệp Cho Bé 70ml, 94.000 ₫, 15%, 111.000 ₫, 
Listerine, Nước Súc Miệng Listerine Chăm Sóc Toàn Diện Không Cay 250ml, 66.000 ₫, 20%, 82.000 ₫, 
P/S, Bàn Chải Điện P/S Chuyên Gia Sóng Âm Màu Hồng Pastel, 508.000 ₫, 22%, 650.000 ₫, 
EcoWipes, Khăn Khô Đa Năng EcoWipes An Toàn Cho Bé Túi 90 Tờ, 15.000 ₫, 17%, 18.000 ₫, 
P/S, Bàn Chải Điện P/S Chuyên Gia Sóng Âm Màu Xanh Mint, 508.000 ₫, 22%, 650.000 ₫, 
Laurier, Combo 4 Băng Vệ Sinh Laurier Siêu Mỏng Kháng Khuẩn 30cm 6M, 132.000 ₫, 15%, 156.000 ₫, 
Vĩnh Phúc, Nước Muối Sinh Lý Vĩnh Phúc 1000ml (NaCl 0.9%/Chai), 15.000 ₫, not available, not available, 
P/S, Combo 3 Kem Đánh Răng P/S Giảm Ê Buốt Sau 30S - Từ Khoáng 100g, 148.000 ₫, 10%, 165.000 ₫, 
Humasis, Bộ Test Nhanh Humasis Covid-19 Ag Test, 109.000 ₫, 15%, 128.000 ₫, 
Listerine, Combo 2 Nước Súc Miệng Listerine Cho Răng Nhạy Cảm Không Cay 750ml, 267.000 ₫, 29%, 374.000 ₫, 
EcoWipes, Khăn Ướt Cho Bé EcoWipes Ecobi Không Mùi Gói 20 Tờ, 9.000 ₫, 25%, 12.000 ₫, 
Laurier, Combo 6 Băng Vệ Sinh Laurier Fresh&Free Siêu Mỏng Cánh 8 Miếng, 100.000 ₫, 5%, 105.000 ₫, 
Colgate, [HSD 05/2024] [Gift] Colgate Kem Đánh Răng BT21 (1 Tuýp Màu Ngẫu Nhiên), 16.000 ₫, 59%, 39.000 ₫, 
EcoWipes, Khăn Ướt Cho Bé EcoWipes Ecobi Hương Dịu Nhẹ Gói 20 Tờ, 9.000 ₫, 25%, 12.000 ₫, 
Laurier, Băng Vệ Sinh Laurier Siêu Mỏng Mát Lạnh 1mm 30cm 6 Miếng, 39.000 ₫, not available, not available, 
Laurier, Combo 6 Băng Vệ Sinh Laurier Safety Night Ban Đêm 40cm 4 Miếng, 155.000 ₫, 12%, 177.000 ₫, 
Laurier, Combo 4 Băng Vệ Sinh Laurier Siêu Mỏng Mát Lạnh 1mm 25cm 7M, 142.000 ₫, 15%, 168.000 ₫, 
Femfresh, Dung Dịch Vệ Sinh Phụ Nữ Femfresh Cao Cấp Hằng Ngày 250ml, 168.000 ₫, 15%, 198.000 ₫, 
Marvis, Kem Đánh Răng Marvis Màu Bạc Làm Trắng Răng 85ml, 179.000 ₫, 36%, 279.000 ₫, 
Lactacyd, Dung Dịch Vệ Sinh Phụ Nữ Lactacyd Ngăn Mùi 24H 250ml, 72.000 ₫, 1%, 73.000 ₫, 
Median, Kem Đánh Răng Median IQ 93% Trắng Răng Màu Trắng Bạc 120g, 38.000 ₫, 42%, 65.000 ₫, 
Listerine, Combo 2 Nước Súc Miệng Listerine Hơi Thở Thơm Mát 750ml/Chai, 183.000 ₫, 33%, 272.000 ₫, 
P/S, Bàn Chải Điện P/S S100 Pro Công Nghệ Sóng Âm Màu Xanh Ombre, 650.000 ₫, 50%, 1.300.000 ₫, 
P/S, Kem Đánh Răng P/S Than Hoạt Tính Trắng Răng Tự Nhiên 230g, 37.000 ₫, 18%, 45.000 ₫, 
Femfresh, Dung Dịch Vệ Sinh Phụ Nữ Femfresh Cao Cấp Làm Dịu Da 250ml, 198.000 ₫, not available, not available, 
Diana, Băng Quần Diana Ban Đêm Size M-L 5 Cái, 79.000 ₫, 11%, 89.000 ₫, 
P/S, Bàn Chải Điện P/S S100 Pro Công Nghệ Sóng Âm Màu Đen, 650.000 ₫, 50%, 1.300.000 ₫, 
Propolinse, Nước Súc Miệng Propolinse Pure Chiết Xuất Sáp Ong 600ml, 135.000 ₫, 43%, 235.000 ₫, 
Eucryl, Kem Đánh Răng Eucryl Làm Trắng Răng Hương Bạc Hà 62g, 49.000 ₫, 35%, 75.000 ₫, 
Lactacyd, Dung Dịch Vệ Sinh Phụ Nữ Lactacyd Ngăn Mùi 24H 150ml, 44.000 ₫, 10%, 49.000 ₫, 
P/S, Bàn Chải Điện P/S S100 Pro Công Nghệ Sóng Âm Màu Trắng, 650.000 ₫, 50%, 1.300.000 ₫, 
Diana, Băng Vệ Sinh Diana Cool Fresh Mát Lạnh Siêu Mỏng Cánh 20M, 43.000 ₫, 9%, 47.000 ₫, 
Laurier, Combo 4 Băng Vệ Sinh Laurier Siêu Thấm Không Hương 20 Miếng, 71.000 ₫, 15%, 84.000 ₫, 
Laurier, Combo 4 Băng Vệ Sinh Laurier Siêu Mỏng Mát Lạnh 1mm 22.5cm 8M, 146.000 ₫, 15%, 172.000 ₫, 
Unicharm 3D Mask, Khẩu Trang Unicharm 3D Mask Siêu Bảo Vệ Size M 100 Miếng, 499.000 ₫, 1%, 505.000 ₫, 
Nexcare, [HSD 09/2024] Khẩu Trang 3M Đạt Chuẩn KF94, 17.000 ₫, not available, not available, 
Nexcare, Khẩu Trang 3M Đạt Chuẩn KF94, 18.000 ₫, 40%, 30.000 ₫, 
Remos, Combo Xịt Xua Muỗi Remos Hương Sả Chanh 70ml + Lavender 70ml, 66.000 ₫, 15%, 78.000 ₫, 
Nerman, Xịt Thơm Miệng Nerman Vị Việt Quất Đá Xay 10ml, 62.000 ₫, 10%, 69.000 ₫, 
PT Mask, Khẩu Trang Cao Cấp VINFAPRO KN95 Hộp 10 Cái (Loại Ngẫu Nhiên), 42.000 ₫, not available, not available, 
Remos, Xịt Xua Muỗi Remos Hương Khuynh Diệp Cho Bé 150ml, 104.000 ₫, 15%, 122.000 ₫, 
Diana, Băng Vệ Sinh Diana Siêu Thấm Maxi Không Cánh Gói 8 Miếng, 20.000 ₫, 5%, 21.000 ₫, 
Nerman, Xịt Thơm Miệng Nerman Vị Dưa Hấu Ướp Lạnh 10ml, 62.000 ₫, 10%, 69.000 ₫, 
NoseWash, Combo Sản Phẩm Vệ Sinh Mũi Rohto NoseWash 400ml + Khăn Tẩy Trang Acnes 20 Miếng, 140.000 ₫, 5%, 147.000 ₫, 
Nexcare, [HSD 07/2024] Khẩu Trang 3M Đạt Chuẩn KF94, 14.000 ₫, 53%, 30.000 ₫, 
MegRhythm, Combo MegRhythm 2 Hộp Mặt Xông Hơi Mắt (Cam Yuzu) + Tặng 1 Hộp Miếng Dán Xông Hơi Vùng Bụng, 248.000 ₫, 41%, 420.000 ₫, 
MegRhythm, Combo MegRhythm 2 Hộp Mặt Xông Hơi Mắt (Hoa Cúc) + Tặng 1 Hộp Miếng Dán Xông Hơi Vùng Bụng, 248.000 ₫, 41%, 420.000 ₫, 
Listerine, Combo 6 Nước Súc Miệng Listerine Hơi Thở Thơm Mát 750ml/Chai, 548.000 ₫, 33%, 816.000 ₫, 
Sensodyne, Kem Đánh Răng Sensodyne Multi Care Giúp Nướu Chắc Khỏe 160g, 112.000 ₫, 3%, 115.000 ₫, 
MegRhythm, Combo MegRhythm 2 Hộp Mặt Xông Hơi Mắt (Oải Hương) + Tặng 1 Hộp Miếng Dán Xông Hơi Vùng Bụng, 248.000 ₫, 41%, 420.000 ₫, 
Sensodyne, Bộ 4 Kem Đánh Răng Sensodyne Multi Care 100g/Tuýp, 312.000 ₫, 4%, 325.600 ₫, 
Listerine, Nước Súc Miệng Listerine Ngăn Ngừa Mảng Bám 500ml, 83.000 ₫, 36%, 130.000 ₫, 
MegRhythm, Combo MegRhythm 2 Hộp Mặt Xông Hơi Mắt (Hoa Hồng) + Tặng 1 Hộp Miếng Dán Xông Hơi Vùng Bụng, 248.000 ₫, 41%, 420.000 ₫, 
Laurier, [HSD 10/2024] Băng Vệ Sinh Laurier Ngày Đầu-Cuối Hương Hoa Anh Đào 20 Miếng, 15.000 ₫, 33%, 22.500 ₫, 
Colgate, Combo 6 Kem Đánh Răng Colgate Sáng Răng Từ Khoáng Núi Lửa 100g, 300.000 ₫, not available, not available, 
Moony, Khăn Giấy Paseo Luxuriously Soft 250 Tờ (2 Lớp), 28.000 ₫, 20%, 35.000 ₫, 
Listerine, [HSD 07/2024] Nước Súc Miệng Listerine Hơi Thở Thơm Mát 100ml, 18.000 ₫, 14%, 21.000 ₫, 
Humasis, Combo 5 Bộ Test Nhanh Humasis Covid-19 Ag Test, 519.000 ₫, 19%, 640.000 ₫, 
HASI, Gel Rửa Tay Khô Hasi Kokeshi Hương Trái Cây 100ml, 29.000 ₫, 9%, 32.000 ₫, 
Nexcare, [HSD 08/2024] Khẩu Trang 3M Đạt Chuẩn KF94, 14.000 ₫, 18%, 17.000 ₫, 
Febreze, Xịt Thơm Phòng Febreze Hương Spring & Renewal 250g, 126.000 ₫, 21%, 160.000 ₫, 
EcoWipes, Khăn Mặt Khô Đa Năng EcoWipes Không Mùi Cuộn 80 Tờ, 35.000 ₫, 12%, 40.000 ₫, 
Nexcare, [HSD 10/2024] Khẩu Trang 3M Đạt Chuẩn KF94, 17.000 ₫, not available, not available, 
Sofy, Băng Vệ Sinh Sofy Skin Comfort Đêm Siêu Mỏng Cánh 36cm 12M, 79.000 ₫, 22%, 101.702 ₫, 
Roge Cavailles, [HSD 06/2024] [Gift] Dung Dịch Vệ Sinh Roge Cavailles Cỏ Xạ Hương Ngừa Nấm 40ml, 35.000 ₫, 50%, 70.000 ₫, 
Nexcare, Khẩu Trang 3M Đạt Chuẩn KF94, 26.000 ₫, 13%, 30.000 ₫, 
Wakamono, Combo 2 Hộp Khẩu Trang Y Tế Wakamono 4 Lớp (Hộp 10 Cái) (Màu Ngẫu Nhiên), 90.000 ₫, not available, not available, 
Closeup, Combo 3 Kem Đánh Răng Closeup Lửa Băng Cho Hơi Thở Thơm Mát 230g, 128.000 ₫, 5%, 135.000 ₫, 
Halio, Bàn Chải Điện Halio Làm Sáng Răng Màu Hồng, 1.198.000 ₫, 8%, 1.300.000 ₫, 
Nexcare, [HSD 04/2024] Khẩu Trang 3M Đạt Chuẩn KF94, 11.000 ₫, 15%, 13.000 ₫, 
Colgate, Kem Đánh Răng Colgate Từ Tảo Biển & Muối Tinh Khiết 180g, 51.000 ₫, 2%, 52.000 ₫, 
Nexcare, Combo 3 Khẩu Trang 3M KN95 9513 Chống Bụi Kháng Khuẩn Trắng, 79.000 ₫, 1%, 79.500 ₫, 
Femfresh, Dung Dịch Vệ Sinh Phụ Nữ Femfresh Cao Cấp Hằng Ngày 250ml, 168.000 ₫, 15%, 198.000 ₫, 
Marvis, Kem Đánh Răng Marvis Màu Bạc Làm Trắng Răng 85ml, 179.000 ₫, 36%, 279.000 ₫, 
Lactacyd, Dung Dịch Vệ Sinh Phụ Nữ Lactacyd Ngăn Mùi 24H 250ml, 72.000 ₫, 1%, 73.000 ₫, 
Median, Kem Đánh Răng Median IQ 93% Trắng Răng Màu Trắng Bạc 120g, 38.000 ₫, 42%, 65.000 ₫, 
Listerine, Combo 2 Nước Súc Miệng Listerine Hơi Thở Thơm Mát 750ml/Chai, 183.000 ₫, 33%, 272.000 ₫, 
P/S, Bàn Chải Điện P/S S100 Pro Công Nghệ Sóng Âm Màu Xanh Ombre, 650.000 ₫, 50%, 1.300.000 ₫, 
P/S, Kem Đánh Răng P/S Than Hoạt Tính Trắng Răng Tự Nhiên 230g, 37.000 ₫, 18%, 45.000 ₫, 
Femfresh, Dung Dịch Vệ Sinh Phụ Nữ Femfresh Cao Cấp Làm Dịu Da 250ml, 198.000 ₫, not available, not available, 
Diana, Băng Quần Diana Ban Đêm Size M-L 5 Cái, 79.000 ₫, 11%, 89.000 ₫, 
P/S, Bàn Chải Điện P/S S100 Pro Công Nghệ Sóng Âm Màu Đen, 650.000 ₫, 50%, 1.300.000 ₫, 
Propolinse, Nước Súc Miệng Propolinse Pure Chiết Xuất Sáp Ong 600ml, 135.000 ₫, 43%, 235.000 ₫, 
Eucryl, Kem Đánh Răng Eucryl Làm Trắng Răng Hương Bạc Hà 62g, 49.000 ₫, 35%, 75.000 ₫, 
Lactacyd, Dung Dịch Vệ Sinh Phụ Nữ Lactacyd Ngăn Mùi 24H 150ml, 44.000 ₫, 10%, 49.000 ₫, 
P/S, Bàn Chải Điện P/S S100 Pro Công Nghệ Sóng Âm Màu Trắng, 650.000 ₫, 50%, 1.300.000 ₫, 
Diana, Băng Vệ Sinh Diana Cool Fresh Mát Lạnh Siêu Mỏng Cánh 20M, 43.000 ₫, 9%, 47.000 ₫, 
Whisper, Băng Vệ Sinh Whisper Mặt Bông Siêu Mỏng Cánh Ngày Thường 24cm 10M, 32.500 ₫, 3%, 33.500 ₫, 
P/S, Bộ 3 Kem Đánh Răng P/S Giảm Ê Buốt Sau 30S - Trắng Răng 100gx3, 133.000 ₫, 19%, 165.000 ₫, 
Physiogel, Dung Dịch Vệ Sinh Phụ Nữ Physiogel Dịu Nhẹ Cho Da 150ml, 364.000 ₫, 20%, 455.000 ₫, 
MegRhythm, Mặt Nạ Xông Hơi Mắt MegRhythm 4 Loại Hương Hộp 12 Miếng, 281.000 ₫, 3%, 290.000 ₫, 
Unicharm 3D Mask, Khẩu Trang Unicharm 3D Mask Ngăn Virus Size S Gói 5 Cái, 27.000 ₫, 4%, 28.000 ₫, 
Sofy, [HSD 12/2024] Băng Vệ Sinh Sofy Cooling Fresh Siêu Mỏng Cánh 23cm 8 Miếng, 23.000 ₫, 54%, 49.840 ₫, 
Colgate, [Mini] Kem Đánh Răng Colgate Than Tre Sạch Thuần Khiết 100g, 30.000 ₫, not available, not available, 
