NSX, Description, New Price, Discount percent, Old Price, 
VACOSI, Cọ Tán Nền Vacosi Đầu Dẹp Bản To F03, 99.000 ₫, not available, not available, 
australis, Mascara Australis Làm Cong Và Dày Mi 8ml (Mới), 160.000 ₫, 20%, 200.000 ₫, 
australis, Chì Kẻ Mắt Australis #Midnight - Màu Đen, 160.000 ₫, 19%, 198.000 ₫, 
LipIce, Son Dưỡng LipIce Không Màu Chuyển Kem Mịn Hương Dâu 4.3g, 49.000 ₫, 23%, 63.500 ₫, 
VACOSI, Lông Mi Giả 4D Vacosi Tạo Chiều Sâu, 78.000 ₫, not available, not available, 
Silkygirl, Má Hồng Dạng Thạch Silkygirl Màu Hồng Đào 02 Lollipop 3g, 133.000 ₫, 21%, 168.000 ₫, 
Precinox, Sủi Da Precinox G302 (1 Cây), 77.000 ₫, 3%, 79.000 ₫, 
Flawsome, Son Môi Flawsome Low Key - Cam Cháy (Bản Holiday) 2g, 153.000 ₫, 15%, 180.000 ₫, 
Cathy Doll, [HSD 07/2024] Son Tint Và Má Hồng Cathy Doll 11 Hold on Red 3.5g, 99.000 ₫, 40%, 165.000 ₫, 
Cathy Doll, [HSD 07/2024] Son Tint Và Má Hồng Cathy Doll 07 Salmon Roll 3.5g, 99.000 ₫, 40%, 165.000 ₫, 
L'Oreal, [HSD 05/2024] Son Kem L'Oreal Mịn Lì Nhẹ Môi 226 I Sink In - Đỏ Hồng 7ml, 84.000 ₫, 70%, 279.000 ₫, 
Flawsome, Son Môi Flawsome With Me - Cam Đất (Bản Holiday) 2g, 151.000 ₫, 16%, 180.000 ₫, 
Maybelline, Chì Kẻ Mày Maybelline 36H Lâu Trôi 03 Nâu Sáng 0.25g, 142.000 ₫, 24%, 188.000 ₫, 
Browit, Chì Kẻ Mày Browit Siêu Mảnh Màu Cherry Brown 0.06g, 159.000 ₫, 20%, 199.000 ₫, 
Lip On Lip, Son Thỏi Lip On Lip Dưỡng Môi Brick Orange - Cam Gạch 2.2g, 132.000 ₫, 20%, 166.000 ₫, 
Browit, [HSD 07/2024] Bảng Phấn Mắt Browit #Expensive Nude Tông Nâu Cổ Điển 4 Ô, 105.000 ₫, 52%, 219.000 ₫, 
Felina, Sơn Dưỡng Felina Làm Sáng Móng CD002 14.5ml, 40.000 ₫, 11%, 45.000 ₫, 
Himalaya Herbals, Son Dưỡng Môi Himalaya Herbals Hương Dâu 4.5g, 70.000 ₫, 18%, 85.000 ₫, 
VACOSI, Son Kem Vacosi Mịn Lì 801 Lilybel Màu Đỏ Tươi 11.3g, 139.000 ₫, 28%, 193.000 ₫, 
Cathy Doll, Son Kem Lì Cathy Doll #05 Like U Summer 3.5 g, 159.000 ₫, not available, not available, 
Hotosu, Combo 2 Bông Tẩy Trang Hotosu Cao Cấp 150 Miếng, 50.000 ₫, 29%, 70.000 ₫, 
Hotosu, Bông Tẩy Trang Hotosu Cao Cấp 150 Miếng, 25.000 ₫, 29%, 35.000 ₫, 
DHC, Son Dưỡng Môi DHC Không Màu Hỗ Trợ Giảm Thâm Môi 1.5g, 159.000 ₫, 20%, 199.000 ₫, 
Laneige, Phấn Nước Laneige Cho Lớp Nền Mịn Lì 24H #21N 15g, 619.000 ₫, 2%, 630.000 ₫, 
Ipek Klasik, Combo 4 Bông Tẩy Trang Ipek 150 Miếng, 111.000 ₫, 44%, 200.000 ₫, 
Vaseline, Sáp Dưỡng Môi Vaseline Hồng Xinh 7g, 55.000 ₫, 33%, 82.000 ₫, 
innisfree, Phấn Phủ innisfree Kiềm Dầu Dạng Bột Khoáng 5g (Mới 2023), 121.000 ₫, 33%, 180.000 ₫, 
Mihoo, Bông Tẩy Trang Mihoo Kokimi Bông Vuông Túi 240 Miếng, 47.000 ₫, 15%, 55.000 ₫, 
Laneige, Phấn Nước Laneige Cho Lớp Nền Căng Bóng Tự Nhiên 24H #21N 15g, 534.000 ₫, 15%, 630.000 ₫, 
Black Rouge, Son Kem Lì Black Rouge A12 Dashed Brown Nâu Gạch 4.5g, 164.000 ₫, 45%, 298.000 ₫, 
Silcot, Combo 3 Bông Tẩy Trang Silcot Cơ Bản 82 Miếng/Hộp, 100.000 ₫, 15%, 117.000 ₫, 
Hotosu, Combo 5 Bông Tẩy Trang Hotosu Cao Cấp 150 Miếng, 125.000 ₫, 29%, 175.000 ₫, 
Ipek Klasik, Bông Tẩy Trang Ipek 150 Miếng, 27.000 ₫, 37%, 43.000 ₫, 
Silcot, Bông Tẩy Trang Silcot Cơ Bản Hộp 82 Miếng, 32.000 ₫, 27%, 44.000 ₫, 
Browit, Chuốt Mi Browit Kéo Dài Và Cong Mi Dạng Đầu Lược 5.5g, 99.000 ₫, 34%, 149.000 ₫, 
Cathy Doll, Son Kem Lì Cathy Doll 10 Gentle Love - Đỏ Đậm 3.5g, 98.000 ₫, 38%, 159.000 ₫, 
Cathy Doll, Son Kem Lì Cathy Doll #11 Red N Beach 3.5g, 99.000 ₫, 38%, 159.000 ₫, 
3CE, [HSD 03/2024] Son Kem Lì 3CE Mịn Như Nhung Go Now - Hồng Da Ngả Tím 4g, 59.000 ₫, 80%, 300.000 ₫, 
Kissme, Chì Kẻ Mày Kissme Siêu Mịn Không Trôi 08 Xám Tro 0.09g, 135.000 ₫, 20%, 169.000 ₫, 
Flawsome, Son Môi Flawsome Good Times - Cam Hồng Đất 2g, 135.000 ₫, not available, not available, 
Silkygirl, Son Dưỡng Có Màu Silkygirl 02 Luscious​ - Đỏ Cháy 3.2g, 134.000 ₫, 20%, 168.000 ₫, 
Silkygirl, Son Dưỡng Có Màu Silkygirl 04 Taupe​ - Hồng Nâu Đất 3.2g, 134.000 ₫, 20%, 168.000 ₫, 
Vaseline, Sáp Dưỡng Ẩm Vaseline Original Healing Jelly 49g, 44.000 ₫, 32%, 65.000 ₫, 
VACOSI, Bông Phấn Khô Vacosi Vuông Nhỏ BP02 (Bịch 2 Cái), 19.000 ₫, 14%, 22.000 ₫, 
Inci, Bông Tẩy Trang Inci Cotton Pads 100 miếng, 22.000 ₫, 27%, 30.000 ₫, 
VACOSI, Nhíp Gắn Mi Giả Vacosi T08-01 Dáng Thẳng Màu Xám, 26.000 ₫, 13%, 30.000 ₫, 
L'Oreal, [HSD 04/2024] Son Kem L'Oreal Mịn Lì Nhẹ Môi 226 I Sink In - Đỏ Hồng 7ml, 84.000 ₫, 70%, 279.000 ₫, 
Secret Key, Son Lì Secret Key Màu Deep Plum 3.4g, 125.000 ₫, not available, not available, 
Naris Cosmetics, Má Hồng Dạng Nén Naris Cosmetics PK01 3.5g, 124.000 ₫, 1%, 125.000 ₫, 
Gogo Tales, Chì Kẻ Mắt Gogo Tales Hoa Cúc Sắc Mảnh Lâu Trôi Màu 04 0.1g, 61.000 ₫, 23%, 79.000 ₫, 
Cathy Doll, Má Hồng Cathy Doll Dạng Kem 03 Joy Summer 6g, 159.000 ₫, not available, not available, 
Cathy Doll, Son Kem Lì Cathy Doll #04 Morning Darling 3.5g, 159.000 ₫, not available, not available, 
Cathy Doll, Son Kem Lì Cathy Doll 09 Yeah Coco 3.5g, 159.000 ₫, not available, not available, 
Mentholatum Medi Lip, Sáp Dưỡng Môi Mentholatum Chuyên Biệt Cho Môi Khô, 60.000 ₫, 24%, 79.000 ₫, 
Cathy Doll, Son Kem Lì Cathy Doll #03 Chiffon Peach 3.5 g, 159.000 ₫, not available, not available, 
VACOSI, Cọ Quạt Nhỏ Vacosi Phủ Phấn Mắt M25, 44.000 ₫, 6%, 47.000 ₫, 
Felina, Sơn Móng Tay Felina Màu Đỏ Đô CS381 18ml, 40.000 ₫, 18%, 49.000 ₫, 
Cathy Doll, Má Hồng Cathy Doll Dạng Kem 05 Gonna Punch 6g, 159.000 ₫, not available, not available, 
KAI, Bấm Mi Nhựa KAI Eyelash Curler HC-0523 (Đen), 119.000 ₫, 3%, 123.000 ₫, 
Silkygirl, Son Lì Silkygirl Siêu Mịn 06 Ruby Màu Đỏ 3.5g, 119.000 ₫, 25%, 158.000 ₫, 
VACOSI, Nhíp Đầu Bằng Vacosi Pro T10-02 Vàng Hồng, 31.000 ₫, 14%, 36.000 ₫, 
Felina, Sơn Móng Tay Felina Màu Đỏ Đậm DS7099 16ml, 59.000 ₫, 25%, 79.000 ₫, 
Felina, Nước Rửa Móng Felina Cao Cấp Hương Trái Cây 100ml, 39.000 ₫, 15%, 46.000 ₫, 
Gina Glam, [HSD 09/2024] Son Thỏi Gina Glam Velvet Matte #10 Craving Coral 4g, 91.000 ₫, 22%, 117.000 ₫, 
Gina Glam, [HSD 09/2024] Son Thỏi Gina Glam Velvet Matte #06 Kiss Me Now 4g, 91.000 ₫, 22%, 117.000 ₫, 
Beauty People, Bông Phấn Ướt Beauty People Hồ Lô (Hồng), 39.000 ₫, 33%, 58.000 ₫, 
Felina, Sơn Móng Tay Felina Màu Đỏ Mận Chín CS732 18ml, 38.000 ₫, 22%, 49.000 ₫, 
Cathy Doll, [HSD 08/2024] Kẻ Mày Cathy Doll 3 Trong 1 #02 Medium Brown 0.16g + 0.4g, 101.000 ₫, 40%, 169.000 ₫, 
Silkygirl, Chì Kẻ Mày 2 Đầu Silkygirl Nâu Tro 03 Ash Brown 0.35g, 157.000 ₫, 20%, 196.000 ₫, 
VACOSI, Nhíp Gắn Mi Giả Vacosi T09-01 Dáng Cong Màu Hồng, 26.000 ₫, 13%, 30.000 ₫, 
VACOSI, Thảm Rửa Cọ Đa Năng Vacosi Brush Cleansing Matt RC03, 98.000 ₫, 12%, 112.000 ₫, 
ola, Bông Tẩy Trang Ola Dập Viền Cao Cấp 80 Miếng, 19.000 ₫, not available, not available, 
LIXIBOX, Giấy Thấm Dầu Lixibox Than Hoạt Tính 100 Tờ, 19.000 ₫, 65%, 55.000 ₫, 
VACOSI, Phấn Mắt Vacosi 3 Màu (Hộp Tròn) 08 Patie 5g, 94.000 ₫, not available, not available, 
Felina, Sơn Móng Tay Felina Màu Đất Nung CS808 18ml, 47.000 ₫, 4%, 49.000 ₫, 
Hotosu, Combo 2 Bông Tẩy Trang Hotosu Cao Cấp 150 Miếng, 50.000 ₫, 29%, 70.000 ₫, 
Hotosu, Bông Tẩy Trang Hotosu Cao Cấp 150 Miếng, 25.000 ₫, 29%, 35.000 ₫, 
DHC, Son Dưỡng Môi DHC Không Màu Hỗ Trợ Giảm Thâm Môi 1.5g, 159.000 ₫, 20%, 199.000 ₫, 
Laneige, Phấn Nước Laneige Cho Lớp Nền Mịn Lì 24H #21N 15g, 619.000 ₫, 2%, 630.000 ₫, 
Ipek Klasik, Combo 4 Bông Tẩy Trang Ipek 150 Miếng, 111.000 ₫, 44%, 200.000 ₫, 
Vaseline, Sáp Dưỡng Môi Vaseline Hồng Xinh 7g, 55.000 ₫, 33%, 82.000 ₫, 
innisfree, Phấn Phủ innisfree Kiềm Dầu Dạng Bột Khoáng 5g (Mới 2023), 121.000 ₫, 33%, 180.000 ₫, 
Mihoo, Bông Tẩy Trang Mihoo Kokimi Bông Vuông Túi 240 Miếng, 47.000 ₫, 15%, 55.000 ₫, 
Laneige, Phấn Nước Laneige Cho Lớp Nền Căng Bóng Tự Nhiên 24H #21N 15g, 534.000 ₫, 15%, 630.000 ₫, 
Black Rouge, Son Kem Lì Black Rouge A12 Dashed Brown Nâu Gạch 4.5g, 164.000 ₫, 45%, 298.000 ₫, 
Silcot, Combo 3 Bông Tẩy Trang Silcot Cơ Bản 82 Miếng/Hộp, 100.000 ₫, 15%, 117.000 ₫, 
Hotosu, Combo 5 Bông Tẩy Trang Hotosu Cao Cấp 150 Miếng, 125.000 ₫, 29%, 175.000 ₫, 
Ipek Klasik, Bông Tẩy Trang Ipek 150 Miếng, 27.000 ₫, 37%, 43.000 ₫, 
Silcot, Bông Tẩy Trang Silcot Cơ Bản Hộp 82 Miếng, 32.000 ₫, 27%, 44.000 ₫, 
Browit, Chuốt Mi Browit Kéo Dài Và Cong Mi Dạng Đầu Lược 5.5g, 99.000 ₫, 34%, 149.000 ₫, 
Horus, Son Kem Horus 05 Rose Jams - Đỏ Đất 3g, 92.000 ₫, 30%, 132.000 ₫, 
Horus, Kẻ Mắt Horus Dạng Bút Lông Màu Đen 01 Jet Black 1g, 85.000 ₫, 13%, 98.000 ₫, 
VACOSI, Bông Phấn Khô Vacosi Cotton Tròn Trung BP20 (1 Cái), 21.000 ₫, not available, not available, 
Felina, Sơn Móng Tay Felina Màu Cherry Đỏ CS331 18ml, 41.000 ₫, 16%, 49.000 ₫, 
Felina, Sơn Móng Tay Felina Màu Kim Tuyến Hồng CK108 18ml, 41.000 ₫, 16%, 49.000 ₫, 
VACOSI, Cọ Mi Cuốn Xoắn Vacosi Pro RP02, 79.000 ₫, 10%, 88.000 ₫, 
VACOSI, Lông Mi Giả 4D Vacosi Phong Cách Tự Nhiên EN02 3 Cặp, 78.000 ₫, not available, not available, 
Horus, Son Kem Horus 03 Brownie Red Màu Nâu Đỏ 3g, 77.000 ₫, 35%, 119.000 ₫, 
Beauty Buffet, Kem Nền Beauty Buffet Zoom Zoom SPF 35 PA++ Gói 7g, 68.000 ₫, 1%, 69.000 ₫, 
Felina, Sơn Móng Tay Felina Màu Vỏ Tỏi CN013 18ml, 38.000 ₫, 22%, 49.000 ₫, 
VACOSI, Bông Phấn Ướt Vacosi Hình Giọt Nước BP15 (2 Cái), 21.000 ₫, 16%, 25.000 ₫, 
B.O.M, Chì Kẻ Chân Mày B.O.M 01 Ebony Gray Màu Xám Nhẹ 1g, 75.000 ₫, 50%, 149.000 ₫, 
Lip Pure, Son Dưỡng Lipice Lip Pure Không Màu Hương Chanh Mơ 3.9g, 74.000 ₫, 21%, 94.000 ₫, 
VACOSI, Miếng Dán Kích Mí Vacosi Sử Dụng Nước (Size L), 75.000 ₫, 13%, 86.000 ₫, 
VACOSI, Nhíp Gắn Mi Giả Vacosi T09-02 Dáng Cong Màu Đen, 26.000 ₫, 13%, 30.000 ₫, 
Tippys, Bông Tẩy Trang Tippys Classic Make Up Pads 100 Miếng, 34.000 ₫, 15%, 40.000 ₫, 
VACOSI, Bông Phấn Ướt Vacosi Vuông Nhỏ BP04 (Bịch 2 Cái), 22.000 ₫, not available, not available, 
Leocrema, Son Dưỡng Môi Leocrema Trong Suốt 5.5g, 66.000 ₫, 4%, 69.000 ₫, 
VACOSI, Nhíp Nối Mi Thẳng Vacosi T05, 63.000 ₫, 12%, 72.000 ₫, 
LipIce, Son Dưỡng LipIce Hiệu Chỉnh Sắc Môi Natural Hương Tinh Khiết 2.4g, 68.000 ₫, 13%, 78.000 ₫, 
VACOSI, Lông Mi Giả 4D Vacosi Hiệu Ứng Mắt Long Lanh EQ01 3 Cặp, 59.000 ₫, 24%, 78.000 ₫, 
Felina, Sơn Móng Tay Felina Màu Đỏ Củ Dền DS7033 16ml, 59.000 ₫, 25%, 79.000 ₫, 
Felina, Sơn Móng Tay Felina Màu Kim Tuyến Bạc Ngũ Sắc DK0024 16ml, 59.000 ₫, 25%, 79.000 ₫, 
Felina, Sơn Móng Tay Felina Màu Cam Hồng Chín DS2012 16ml, 59.000 ₫, 25%, 79.000 ₫, 
Felina, Sơn Móng Tay Felina Màu Đỏ Dưa Hấu DS3006 16ml, 59.000 ₫, 25%, 79.000 ₫, 
Felina, Sơn Móng Tay Felina Màu Hồng Sakura DS1001 16ml, 59.000 ₫, 25%, 79.000 ₫, 
Felina, Sơn Móng Tay Felina Màu Đỏ Mận DS3074 16ml, 59.000 ₫, 25%, 79.000 ₫, 
Precinox, Sủi Da Precinox G306 (1 Cây), 57.000 ₫, 3%, 59.000 ₫, 
Horus, Mút Trang Điểm Horus 3D Beauty Sponge Vát Chéo Màu Đen, 27.000 ₫, 31%, 39.000 ₫, 
Mihoo, Bông Tẩy Trang Mihoo Dạng Túi Xỏ Ngón Hộp 80 Miếng, 27.000 ₫, 16%, 32.000 ₫, 
Felina, Nước Rửa Móng Felina Cao Cấp Hương Trái Cây 175ml, 53.000 ₫, 23%, 69.000 ₫, 
KAI, Set 3 Dao Cạo Chân Mày Kai Groom Eyebrow Razor, 52.000 ₫, 31%, 75.000 ₫, 
VACOSI, Nhíp Gắn Mi Giả Vacosi T08-02 Dáng Thẳng Màu Đen, 26.000 ₫, 13%, 30.000 ₫, 
LipIce, Son Dưỡng LipIce Không Màu Chuyển Kem Mịn Hương Chanh 4.3g, 49.000 ₫, 23%, 63.500 ₫, 
LipIce, [HSD 07/2024] Son Dưỡng LipIce Ardent Hương Mochi Dâu, 47.000 ₫, 40%, 78.000 ₫, 
Horus, [HSD 05/2024] Kẻ Mắt Horus Dạng Bút Lông Màu Đen 01 Jet Black 1g, 34.000 ₫, 65%, 98.000 ₫, 
Felina, Sơn Móng Tay Felina Màu Ngói CS767 18ml, 41.000 ₫, 16%, 49.000 ₫, 
Felina, Sơn Móng Tay Felina Màu Cam Đất CS211 18ml, 41.000 ₫, 16%, 49.000 ₫, 
Felina, Sơn Móng Tay Felina Màu Đỏ Nhung CN332 18ml, 41.000 ₫, 16%, 49.000 ₫, 
Felina, Nước Rửa Móng Felina Cao Cấp Hương Hoa Hồng 100ml, 39.000 ₫, 15%, 46.000 ₫, 
Hotosu, Combo 2 Bông Tẩy Trang Hotosu Cao Cấp 150 Miếng, 50.000 ₫, 29%, 70.000 ₫, 
Hotosu, Bông Tẩy Trang Hotosu Cao Cấp 150 Miếng, 25.000 ₫, 29%, 35.000 ₫, 
DHC, Son Dưỡng Môi DHC Không Màu Hỗ Trợ Giảm Thâm Môi 1.5g, 159.000 ₫, 20%, 199.000 ₫, 
Laneige, Phấn Nước Laneige Cho Lớp Nền Mịn Lì 24H #21N 15g, 619.000 ₫, 2%, 630.000 ₫, 
Ipek Klasik, Combo 4 Bông Tẩy Trang Ipek 150 Miếng, 111.000 ₫, 44%, 200.000 ₫, 
Vaseline, Sáp Dưỡng Môi Vaseline Hồng Xinh 7g, 55.000 ₫, 33%, 82.000 ₫, 
innisfree, Phấn Phủ innisfree Kiềm Dầu Dạng Bột Khoáng 5g (Mới 2023), 121.000 ₫, 33%, 180.000 ₫, 
Mihoo, Bông Tẩy Trang Mihoo Kokimi Bông Vuông Túi 240 Miếng, 47.000 ₫, 15%, 55.000 ₫, 
Laneige, Phấn Nước Laneige Cho Lớp Nền Căng Bóng Tự Nhiên 24H #21N 15g, 534.000 ₫, 15%, 630.000 ₫, 
Black Rouge, Son Kem Lì Black Rouge A12 Dashed Brown Nâu Gạch 4.5g, 164.000 ₫, 45%, 298.000 ₫, 
Silcot, Combo 3 Bông Tẩy Trang Silcot Cơ Bản 82 Miếng/Hộp, 100.000 ₫, 15%, 117.000 ₫, 
Hotosu, Combo 5 Bông Tẩy Trang Hotosu Cao Cấp 150 Miếng, 125.000 ₫, 29%, 175.000 ₫, 
Ipek Klasik, Bông Tẩy Trang Ipek 150 Miếng, 27.000 ₫, 37%, 43.000 ₫, 
Silcot, Bông Tẩy Trang Silcot Cơ Bản Hộp 82 Miếng, 32.000 ₫, 27%, 44.000 ₫, 
Browit, Chuốt Mi Browit Kéo Dài Và Cong Mi Dạng Đầu Lược 5.5g, 99.000 ₫, 34%, 149.000 ₫, 
Felina, Sơn Móng Tay Felina Màu Kim Tuyến Vàng Mịn CK402 18ml, 38.000 ₫, 22%, 49.000 ₫, 
Beauty Buffet, [HSD 03/2024] Kem Nền Beauty Buffet Zoom Zoom SPF 35 PA++ Gói 7g, 14.000 ₫, 80%, 69.000 ₫, 
VACOSI, Bông Phấn Ướt Vacosi Tròn Lớn BP05 (1 Cái), 32.000 ₫, not available, not available, 
VACOSI, Cọ Định Hình Chân Mày Vacosi Đầu Bằng BR01, 36.000 ₫, not available, not available, 
VACOSI, Cọ Tán Mày Vacosi Đầu Mềm Lớn BR07, 36.000 ₫, not available, not available, 
ola, Bông Tẩy Trang Ola Silk Sense 80 miếng, 24.000 ₫, not available, not available, 
Cocoon, Combo Nước Tẩy Trang Cocoon Bí Đao 140ml + Bông Tẩy Trang Hotosu 150 Miếng, 104.000 ₫, 42%, 180.000 ₫, 
innisfree, Combo 3 Phấn Phủ innisfree Kiềm Dầu Dạng Bột Khoáng 5g, 359.000 ₫, 34%, 540.000 ₫, 
Silkygirl, Bút Kẻ Mắt Silkygirl Siêu Mảnh Màu 01 Extreme Black 0.5ml, 187.000 ₫, 1%, 188.000 ₫, 
Suri, Chì Kẻ Mày Xé Suri 103 Light Brown Màu Nâu Sáng E271, 29.000 ₫, 9%, 32.000 ₫, 
The Lab, Phấn Nước The Lab Dưỡng Ẩm Màu 03 Deep Beige - Trung Bình 12g, 519.000 ₫, 25%, 693.000 ₫, 
B.O.M, Chì Kẻ Mày B.O.M Siêu Mảnh Màu 01 Nâu Than 0.1g, 174.000 ₫, 20%, 218.000 ₫, 
australis, Phấn Phủ Australis Kết Hợp Mịn Lì Và Ánh Nhũ 9g, 255.000 ₫, 20%, 320.000 ₫, 
Naris Cosmetics, Kem Nền BB Naris Cosmetics Alius 01 Light Beige 30g, 337.000 ₫, 10%, 375.000 ₫, 
B.O.M, Kem Nền B.O.M Che Phủ Cao, 437.000 ₫, 20%, 548.000 ₫, 
Naris Cosmetics, Phấn Phủ Trang Điểm Naris Cosmetics 02 Light Beige 12g, 471.000 ₫, 15%, 555.000 ₫, 
innisfree, Son Dưỡng innisfree Không Màu Chiết Xuất Mật Ong 3.5g (Mới), 135.000 ₫, 25%, 180.000 ₫, 
Jomi, Khăn Lau Mặt Khô Jomi 80 Miếng, 49.000 ₫, 14%, 57.000 ₫, 
Perfect Diary, Phấn Phủ Perfect Diary Kiềm Dầu, 219.000 ₫, 12%, 249.000 ₫, 
australis, Kem Lót Australis Kiềm Dầu, 255.000 ₫, 20%, 320.000 ₫, 
VACOSI, Cọ Nền Vacosi Đầu Nhọn FP17, 130.000 ₫, 19%, 160.000 ₫, 
VACOSI, Bông Phấn Ướt Vacosi Hình Oval Dài BP18 (2 Cái), 30.000 ₫, not available, not available, 
Naris Cosmetics, Son Lì Naris Ailus Mịn Môi Màu 01 Đỏ Thuần 4g, 334.000 ₫, not available, 335.000 ₫, 
Perfect Diary, Phấn Phủ Perfect Diary Kiềm Dầu, 219.000 ₫, 12%, 249.000 ₫, 
VACOSI, Bông Phấn Vacosi Vát Xéo Phủ Silicone PH06, 58.000 ₫, 26%, 78.000 ₫, 
Perfect Diary, Phấn Phủ Perfect Diary Kiềm Dầu, 218.000 ₫, 12%, 249.000 ₫, 
VACOSI, Lông Mi Giả 4D Vacosi Tạo Chiều Sâu, 78.000 ₫, not available, not available, 
Estee Lauder, Kem Nền Estee Lauder Lâu Trôi 1W1 Bone 30ml, 1.360.000 ₫, 15%, 1.600.000 ₫, 
MAC, Kem Nền MAC Lâu Trôi #NC20 Màu Be Vàng Cho Da Sáng 30ml, 1.090.000 ₫, not available, not available, 
australis, Kem Nền Australis Bắt Sáng Che Phủ Cao Màu Fairest 30ml, 340.000 ₫, 20%, 425.000 ₫, 
Black Rouge, Son Tint Black Rouge DL19 Cognac Dia - Đỏ Nâu Khói 4.1g, 189.000 ₫, 41%, 318.000 ₫, 
australis, Son Kem Lì Australis Mịn Môi Dreamy - Màu Hồng Sen 4g, 239.000 ₫, 20%, 300.000 ₫, 
Black Rouge, Son Tint Black Rouge DL21 Brick Jasper - Nâu Gạch 4.1g, 189.000 ₫, 41%, 318.000 ₫, 
australis, Che Khuyết Điểm Và Tạo Khối Australis Tông Trung Bình 7.5ml (Mới), 175.000 ₫, 20%, 220.000 ₫, 
australis, Phấn Tạo Khối Australis Màu Sunkissed 9g, 184.000 ₫, 20%, 230.000 ₫, 
VACOSI, Cọ Che Khuyết Điểm Vacosi Dẹp Mảnh F10, 45.000 ₫, 15%, 53.000 ₫, 
LEMONADE, Combo 2 Bút Kẻ Mắt Lemonade Siêu Mảnh 02 Brown Nâu Đậm (1g/Cây), 358.000 ₫, 18%, 438.000 ₫, 
australis, Son Kem Lì Australis Mịn Môi Whipped- Màu Đỏ Cherry 4g, 239.000 ₫, 20%, 300.000 ₫, 
VACOSI, Cọ Môi Vacosi Lông Dài L02, 33.000 ₫, 17%, 40.000 ₫, 
Glamrr Q, Mascara Glamrr Q Làm Cong, 179.000 ₫, 40%, 300.000 ₫, 
Hotosu, Combo 2 Bông Tẩy Trang Hotosu Cao Cấp 150 Miếng, 50.000 ₫, 29%, 70.000 ₫, 
Hotosu, Bông Tẩy Trang Hotosu Cao Cấp 150 Miếng, 25.000 ₫, 29%, 35.000 ₫, 
DHC, Son Dưỡng Môi DHC Không Màu Hỗ Trợ Giảm Thâm Môi 1.5g, 159.000 ₫, 20%, 199.000 ₫, 
Laneige, Phấn Nước Laneige Cho Lớp Nền Mịn Lì 24H #21N 15g, 619.000 ₫, 2%, 630.000 ₫, 
Ipek Klasik, Combo 4 Bông Tẩy Trang Ipek 150 Miếng, 111.000 ₫, 44%, 200.000 ₫, 
Vaseline, Sáp Dưỡng Môi Vaseline Hồng Xinh 7g, 55.000 ₫, 33%, 82.000 ₫, 
innisfree, Phấn Phủ innisfree Kiềm Dầu Dạng Bột Khoáng 5g (Mới 2023), 121.000 ₫, 33%, 180.000 ₫, 
Mihoo, Bông Tẩy Trang Mihoo Kokimi Bông Vuông Túi 240 Miếng, 47.000 ₫, 15%, 55.000 ₫, 
Laneige, Phấn Nước Laneige Cho Lớp Nền Căng Bóng Tự Nhiên 24H #21N 15g, 534.000 ₫, 15%, 630.000 ₫, 
Black Rouge, Son Kem Lì Black Rouge A12 Dashed Brown Nâu Gạch 4.5g, 164.000 ₫, 45%, 298.000 ₫, 
Silcot, Combo 3 Bông Tẩy Trang Silcot Cơ Bản 82 Miếng/Hộp, 100.000 ₫, 15%, 117.000 ₫, 
Hotosu, Combo 5 Bông Tẩy Trang Hotosu Cao Cấp 150 Miếng, 125.000 ₫, 29%, 175.000 ₫, 
Ipek Klasik, Bông Tẩy Trang Ipek 150 Miếng, 27.000 ₫, 37%, 43.000 ₫, 
Silcot, Bông Tẩy Trang Silcot Cơ Bản Hộp 82 Miếng, 32.000 ₫, 27%, 44.000 ₫, 
Browit, Chuốt Mi Browit Kéo Dài Và Cong Mi Dạng Đầu Lược 5.5g, 99.000 ₫, 34%, 149.000 ₫, 
VACOSI, Cọ Quạt Phủ Vacosi Pro QP01, 141.000 ₫, 15%, 165.000 ₫, 
australis, Kem Nền Australis Bắt Sáng Che Phủ Cao Màu Light Neutral 30ml, 340.000 ₫, 20%, 425.000 ₫, 
australis, Kem Nền Australis Siêu Nhẹ Tông Da Sậm #Latte 30ml, 299.000 ₫, 20%, 374.000 ₫, 
Estee Lauder, Kem Nền Estee Lauder Lâu Trôi 1W2 Sand 30ml, 1.360.000 ₫, 15%, 1.600.000 ₫, 
VACOSI, Phấn Má Hồng Vacosi Lolipop 13 Caramel Fig 7.3g, 75.000 ₫, 20%, 94.000 ₫, 
australis, Son Kem Lì Australis Mịn Môi Haze - Màu Cam Đất 4g, 239.000 ₫, 20%, 300.000 ₫, 
Perfect Diary, Son Kem Perfect Diary 905 Màu Đỏ Gạch 2.5g, 109.000 ₫, 38%, 175.000 ₫, 
australis, Bảng Phấn Australis Đa Năng Dành Cho Mặt & Mắt 30g, 398.000 ₫, 20%, 497.500 ₫, 
australis, Kem Nền Australis Bắt Sáng Che Phủ Cao Màu Natural Buff 30ml, 340.000 ₫, 20%, 425.000 ₫, 
L'Oreal, Kem Nền L’Oreal Che Phủ Cao, 263.000 ₫, 20%, 329.000 ₫, 
australis, Kem Lót Australis Dưỡng Ẩm, 220.000 ₫, 20%, 275.000 ₫, 
australis, Son Kem Lì Australis Mịn Môi Casual - Màu Đỏ Thuần 4g, 239.000 ₫, 20%, 300.000 ₫, 
